,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,2014,1,1,0,30,0,0,0,2.2912006378173833,6.121636962890648,175.77237131892514
1,2014,1,1,1,30,0,0,0,1.98543643951416,5.927209472656273,169.63706059568597
2,2014,1,1,2,30,0,0,0,1.5795772075653076,5.602868652343774,155.8730068660078
3,2014,1,1,3,30,0,0,0,1.1980721950531006,5.352929687500024,142.08977119571043
4,2014,1,1,4,30,0,0,0,0.941958785057068,5.397637939453149,128.39683551460348
5,2014,1,1,5,30,0,0,0,0.7549585103988647,5.528436279296899,114.86370835526077
6,2014,1,1,6,30,0,0,0,0.6503956317901611,5.646752929687523,101.57826948429138
7,2014,1,1,7,30,3,3,0,0.6014827489852905,6.374322509765648,88.66783461623606
8,2014,1,1,8,30,67,67,0,0.468962550163269,8.310571289062523,76.3489588223949
9,2014,1,1,9,30,183,169,32,0.43548035621643066,10.99077758789065,64.96242329407725
10,2014,1,1,10,30,420,283,240,0.9069991111755372,13.67119750976565,55.10473687751853
11,2014,1,1,11,30,624,275,519,1.4635953903198242,15.450891113281275,47.74256340567429
12,2014,1,1,12,30,672,307,509,1.7319154739379885,16.201013183593773,44.149194635659455
13,2014,1,1,13,30,639,297,486,1.8740843534469604,16.447167968750026,45.23472232676467
14,2014,1,1,14,30,355,306,77,1.8632107973098757,16.242822265625026,50.698930299679716
15,2014,1,1,15,30,360,241,233,1.6730804443359375,15.56780395507815,59.34127592419043
16,2014,1,1,16,30,200,150,146,1.3085618019104004,14.469812011718775,69.98922584865377
17,2014,1,1,17,30,80,53,191,0.9436847567558287,13.204553222656275,81.857013052912
18,2014,1,1,18,30,0,0,0,0.6953685283660889,12.375085449218775,94.47995240103857
19,2014,1,1,19,30,0,0,0,0.5037007927894592,12.08147583007815,107.58116259771916
20,2014,1,1,20,30,0,0,0,0.40983426570892334,11.7781921386719,120.99465314442013
21,2014,1,1,21,30,0,0,0,0.4501258432865143,11.441003417968775,134.61288105375678
22,2014,1,1,22,30,0,0,0,0.593124270439148,11.246057128906275,148.35975828215362
23,2014,1,1,23,30,0,0,0,0.7939615249633789,11.098413085937525,162.16460571808256
24,2014,1,2,0,30,0,0,0,1.0215891599655151,10.864587402343775,175.71423695590371
25,2014,1,2,1,30,0,0,0,1.2781832218170166,10.58745727539065,169.7567130439839
26,2014,1,2,2,30,0,0,0,1.5529184341430664,10.32024536132815,155.98009813328247
27,2014,1,2,3,30,0,0,0,1.7899101972579956,10.019860839843775,142.18915554173932
28,2014,1,2,4,30,0,0,0,1.972920656204224,9.598413085937525,128.48894675317644
29,2014,1,2,5,30,0,0,0,2.143449068069458,9.190209960937525,114.94789255378441
30,2014,1,2,6,30,0,0,0,2.321892261505127,9.0845886230469,101.6531373195058
31,2014,1,2,7,30,4,4,0,2.433377742767334,10.020715332031275,88.73108577855118
32,2014,1,2,8,30,77,77,1,2.826533317565918,12.25103149414065,76.39720327901294
33,2014,1,2,9,30,183,169,32,3.420050621032715,14.085595703125026,64.99030866973055
34,2014,1,2,10,30,404,286,206,3.7214477062225337,14.8029724121094,55.10461784555792
35,2014,1,2,11,30,485,352,197,3.879133939743042,14.978540039062526,47.70543334878738
36,2014,1,2,12,30,392,347,61,4.063179016113281,14.6799255371094,44.07019783834927
37,2014,1,2,13,30,467,370,138,4.32303524017334,14.0009704589844,45.12087808485861
38,2014,1,2,14,30,512,305,324,4.611238479614258,13.060876464843775,50.565691555124644
39,2014,1,2,15,30,327,246,158,4.836098670959473,11.979150390625026,59.20140522506445
40,2014,1,2,16,30,218,148,200,4.9339375495910645,10.6939636230469,69.84947674904889
41,2014,1,2,17,30,51,51,0,4.8148193359375,9.29119262695315,81.72029883194611
42,2014,1,2,18,30,0,0,0,4.767446517944336,8.191339111328148,94.34738498995905
43,2014,1,2,19,30,0,0,0,4.876089096069336,7.417657470703148,107.45320528432151
44,2014,1,2,20,30,0,0,0,5.058286666870117,6.703057861328148,120.87156490423624
45,2014,1,2,21,30,0,0,0,5.23664665222168,5.947198486328148,134.4950217513711
46,2014,1,2,22,30,0,0,0,5.146163463592528,5.085931396484399,148.24798346720289
47,2014,1,2,23,30,0,0,0,4.767413139343262,4.175408935546899,162.06187531282202
48,2014,1,3,0,30,0,0,0,4.435805320739746,3.4795776367187727,175.65664999349525
49,2014,1,3,1,30,0,0,0,4.333204269409181,2.982232666015648,169.87579672083018
50,2014,1,3,2,30,0,0,0,4.0969295501708975,2.406060791015648,156.08560501808148
51,2014,1,3,3,30,0,0,0,3.669279575347901,1.7691894531250227,142.28643801971702
52,2014,1,3,4,30,0,0,0,3.2630057334899902,1.2094665527343975,128.57849573273114
53,2014,1,3,5,30,0,0,0,2.95945143699646,0.9203430175781476,115.02904583261808
54,2014,1,3,6,30,0,0,0,2.72418212890625,0.9949890136718976,101.72446796874908
55,2014,1,3,7,30,9,8,77,2.4750497341156006,2.0020690917968977,88.79023456149761
56,2014,1,3,8,30,208,55,653,2.222226142883301,4.172631835937524,76.44069361833475
57,2014,1,3,9,30,430,72,846,1.9972391128540041,6.805230712890648,65.01269398175376
58,2014,1,3,10,30,616,83,931,1.7638330459594729,9.433435058593775,55.09818770352902
59,2014,1,3,11,30,744,88,972,1.4917335510253906,11.9818054199219,47.661259413804466
60,2014,1,3,12,30,802,91,988,1.1404836177825928,14.33257446289065,43.983857967495545
61,2014,1,3,13,30,787,90,986,0.8425062894821167,16.472558593750026,45.00018995068271
62,2014,1,3,14,30,699,85,963,0.6923577785491943,17.124627685546898,50.42676204940978
63,2014,1,3,15,30,547,77,913,0.4401781260967255,16.082208251953148,59.05715120935935
64,2014,1,3,16,30,344,62,814,0.4818809032440186,14.480371093750026,69.70650378134934
65,2014,1,3,17,30,125,24,690,1.2195374965667725,12.331750488281275,81.58131145296619
66,2014,1,3,18,30,0,0,0,1.9214580059051516,10.494287109375025,94.21331799504885
67,2014,1,3,19,30,0,0,0,2.126058578491211,9.214868164062525,107.32438953154215
68,2014,1,3,20,30,0,0,0,2.0219476222991943,7.962945556640648,120.74816549681776
