,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,2014,1,1,0,30,0,0,0,0.643404483795166,22.857568359375023,173.55026938350517
1,2014,1,1,1,30,0,0,0,0.6161671280860901,22.713677978515648,159.88159374365273
2,2014,1,1,2,30,0,0,0,0.5848530530929565,22.584191894531273,146.086825354026
3,2014,1,1,3,30,0,0,0,0.5487359762191772,22.482385253906273,132.36084470672859
4,2014,1,1,4,30,0,0,0,0.5185226202011108,22.417718505859398,118.7736794986633
5,2014,1,1,5,30,0,0,0,0.4960458278656006,22.384484863281273,105.40545571427099
6,2014,1,1,6,30,0,0,0,0.4824526309967041,22.541070556640648,92.37135599372485
7,2014,1,1,7,30,127,49,444,0.4995124340057373,23.218927001953148,79.8511296664267
8,2014,1,1,8,30,334,74,697,0.5303546190261841,24.471429443359398,68.14580877753502
9,2014,1,1,9,30,136,136,0,0.5428440570831299,26.216973876953148,57.763255131113546
10,2014,1,1,10,30,255,242,19,0.5209494233131409,27.939355468750023,49.55304627103614
11,2014,1,1,11,30,159,159,0,0.4467649757862091,29.184259033203148,44.73542336819915
12,2014,1,1,12,30,734,100,886,0.341630756855011,30.025994873046894,44.43193983378375
13,2014,1,1,13,30,668,97,866,0.2325242161750793,30.412652587890648,48.727342958244584
14,2014,1,1,14,30,540,89,817,0.14525479078292847,30.333764648437523,56.581368451939746
15,2014,1,1,15,30,17,17,0,0.08837801218032837,29.75325927734377,66.74492960935747
16,2014,1,1,16,30,3,3,0,0.09549891948699953,28.284417724609398,78.31775850161995
17,2014,1,1,17,30,0,0,0,0.1984845995903015,26.742669677734398,90.75186115646831
18,2014,1,1,18,30,0,0,0,0.3044103682041168,25.690087890625023,103.73872142267807
19,2014,1,1,19,30,0,0,0,0.341294527053833,24.821740722656273,117.07438622457417
20,2014,1,1,20,30,0,0,0,0.34734487533569336,24.332727050781273,130.64178259001906
21,2014,1,1,21,30,0,0,0,0.3638131320476532,23.957696533203148,144.35796595327386
22,2014,1,1,22,30,0,0,0,0.3961064219474793,23.553369140625023,158.15473095813863
23,2014,1,1,23,30,0,0,0,0.4317683279514313,23.157342529296894,171.89532439710496
24,2014,1,2,0,30,0,0,0,0.4586012959480286,22.784173583984398,173.67803797385972
25,2014,1,2,1,30,0,0,0,0.4741926193237305,22.430108642578148,159.99141427048082
26,2014,1,2,2,30,0,0,0,0.4694717824459076,22.117333984375023,146.18838557151585
27,2014,1,2,3,30,0,0,0,0.4521825313568115,21.942193603515648,132.45517257935
28,2014,1,2,4,30,0,0,0,0.4292381703853607,21.972558593750023,118.86036218839509
29,2014,1,2,5,30,0,0,0,0.39766496419906616,21.938562011718773,105.48331883431723
30,2014,1,2,6,30,0,0,0,0.3691356778144837,21.926232910156273,92.43842874541744
31,2014,1,2,7,30,126,49,443,0.3675837516784668,22.477136230468773,79.90433493273808
