,Unnamed: 0,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,0,2014,1,1,0,30,0,0,0,0.24533796310424805,22.648248291015648,172.50116006790245
1,1,2014,1,1,1,30,0,0,0,0.2660089135169983,22.488977050781273,159.75434584589888
2,2,2014,1,1,2,30,0,0,0,0.27693143486976624,22.343988037109398,146.02833661080655
3,3,2014,1,1,3,30,0,0,0,0.27296197414398193,22.226556396484398,132.2332004066536
4,4,2014,1,1,4,30,0,0,0,0.2664598524570465,22.130822753906273,118.51734759758514
5,5,2014,1,1,5,30,0,0,0,0.2612237334251404,22.050988769531273,104.97502665377243
6,6,2014,1,1,6,30,0,0,0,0.25986886024475103,22.098931884765648,91.71820338099377
7,7,2014,1,1,7,30,143,52,475,0.2629660964012146,22.37316284179689,78.91433762810738
8,8,2014,1,1,8,30,71,71,0,0.24650396406650546,22.92687377929689,66.845414299745
9,9,2014,1,1,9,30,146,146,0,0.2260611951351165,23.66243896484377,56.00178998999192
10,10,2014,1,1,10,30,173,171,2,0.21802175045013428,24.764794921875023,47.247655930022155
11,11,2014,1,1,11,30,284,271,18,0.18994209170341486,25.840844726562523,41.922191557483
12,12,2014,1,1,12,30,295,280,19,0.15393564105033875,26.403070068359398,41.37589457651821
13,13,2014,1,1,13,30,334,303,44,0.13813647627830505,26.617883300781273,45.78070450949403
14,14,2014,1,1,14,30,288,256,54,0.14056426286697388,26.444726562500023,53.934391547458326
15,15,2014,1,1,15,30,402,80,745,0.13307467103004456,25.95711669921877,64.42418250495051
16,16,2014,1,1,16,30,192,56,572,0.1394692361354828,25.187280273437523,76.28561099508889
17,17,2014,1,1,17,30,0,0,0,0.18151900172233584,24.359674072265648,88.96069863264074
18,18,2014,1,1,18,30,0,0,0,0.2140635848045349,23.772454833984398,102.14390597223394
19,19,2014,1,1,19,30,0,0,0,0.22403252124786371,23.369805908203148,115.63932489033334
20,20,2014,1,1,20,30,0,0,0,0.2226850688457489,23.129357910156273,129.3302353040285
21,21,2014,1,1,21,30,0,0,0,0.19720156490802765,23.11217651367189,143.12283316837082
22,22,2014,1,1,22,30,0,0,0,0.16851806640625,22.987329101562523,156.89552298546892
23,23,2014,1,1,23,30,0,0,0,0.16472381353378296,22.652368164062523,170.13780718708765
24,24,2014,1,2,0,30,0,0,0,0.1736581027507782,22.371606445312523,172.6389371361244
25,25,2014,1,2,1,30,0,0,0,0.19082751870155326,22.125665283203148,159.87577418510642
26,26,2014,1,2,2,30,0,0,0,0.20965725183486936,21.905541992187523,146.13839411897163
27,27,2014,1,2,3,30,0,0,0,0.22197425365448,21.74596557617189,132.33458396431692
28,28,2014,1,2,4,30,0,0,0,0.2335059344768524,21.65245971679689,118.61042157922171
29,29,2014,1,2,5,30,0,0,0,0.2456041723489761,21.587854003906273,105.05905882896856
30,30,2014,1,2,6,30,0,0,0,0.2234749495983124,21.607202148437523,91.7915296458122
31,31,2014,1,2,7,30,64,63,5,0.18093368411064148,21.848138427734398,78.97411283065013
32,32,2014,1,2,8,30,358,76,717,0.14800851047039032,22.360284423828148,66.88705840813277
33,33,2014,1,2,9,30,363,262,181,0.1026623547077179,23.13292846679689,56.01815066570352
34,34,2014,1,2,10,30,331,298,48,0.05138517543673515,23.991387939453148,47.228819783840635
35,35,2014,1,2,11,30,451,369,110,0.04074070602655412,25.057519531250023,41.85927327150928
36,36,2014,1,2,12,30,426,363,84,0.0875818282365799,25.883355712890648,41.27132063171945
37,37,2014,1,2,13,30,714,100,879,0.16585774719715118,26.079248046875023,45.650657734050405
38,38,2014,1,2,14,30,54,54,0,0.23542219400405884,25.998468017578148,53.79508531878008
39,39,2014,1,2,15,30,404,79,747,0.2506184279918671,25.604180908203148,64.28446639063566
40,40,2014,1,2,16,30,14,14,0,0.27868568897247314,24.787805175781273,76.14916791801744
41,41,2014,1,2,17,30,0,0,0,0.35201722383499146,23.90047607421877,88.82902824394868
42,42,2014,1,2,18,30,0,0,0,0.3906833529472351,23.308160400390648,102.01735835896449
43,43,2014,1,2,19,30,0,0,0,0.391268789768219,22.925012207031273,115.51845688636874
44,44,2014,1,2,20,30,0,0,0,0.3854132890701294,22.651910400390648,129.21576740190912
45,45,2014,1,2,21,30,0,0,0,0.3755444884300232,22.349450683593773,143.01643152452797
46,46,2014,1,2,22,30,0,0,0,0.3624784946441649,21.949212646484398,156.8022398045908
47,47,2014,1,2,23,30,0,0,0,0.3493204116821289,21.562097167968773,170.0869925315803
48,48,2014,1,3,0,30,0,0,0,0.33405351638793945,21.268853759765648,172.78071568122962
49,49,2014,1,3,1,30,0,0,0,0.3133003115653992,21.060815429687523,159.99713335612458
50,50,2014,1,3,2,30,0,0,0,0.26986974477767944,20.933557128906273,146.2472606565905
51,51,2014,1,3,3,30,0,0,0,0.2125424146652221,20.885980224609398,132.43409611692178
52,52,2014,1,3,4,30,0,0,0,0.17239859700202942,20.835656738281273,118.7010543590093
53,53,2014,1,3,5,30,0,0,0,0.15136298537254333,20.75744018554689,105.14009595322891
54,54,2014,1,3,6,30,0,0,0,0.1531793624162674,20.832269287109398,91.86127557525556
55,55,2014,1,3,7,30,13,13,0,0.18487796187400812,21.222070312500023,79.02965600391872
56,56,2014,1,3,8,30,115,115,0,0.23750178515911105,21.839898681640648,66.92372303301156
