,Unnamed: 0,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,0,2014,1,1,0,30,0,0,0,1.7269152402877808,6.641473388671898,175.7352630594759
1,1,2014,1,1,1,30,0,0,0,1.7648756504058838,6.661737060546898,168.30902231353053
2,2,2014,1,1,2,30,0,0,0,1.8308812379837043,6.618280029296898,155.0197408367219
3,3,2014,1,1,3,30,0,0,0,1.8806107044219968,6.446405029296898,141.60803914458359
4,4,2014,1,1,4,30,0,0,0,1.8790816068649288,6.233819580078148,128.28597714176894
5,5,2014,1,1,5,30,0,0,0,1.803209662437439,6.083886718750023,115.15389325613813
6,6,2014,1,1,6,30,0,0,0,1.6725276708602903,6.085046386718773,102.3227644723788
7,7,2014,1,1,7,30,0,0,0,1.5394830703735352,6.374841308593773,89.9440704731392
8,8,2014,1,1,8,30,47,47,0,1.5130207538604736,6.983239746093773,78.26875963784845
9,9,2014,1,1,9,30,49,49,0,1.5906398296356201,7.765893554687523,67.6643456815639
10,10,2014,1,1,10,30,62,62,0,1.6009132862091064,8.650750732421898,58.73355876939755
11,11,2014,1,1,11,30,142,142,0,1.4953179359436035,9.68926391601565,52.3517335730024
12,12,2014,1,1,12,30,214,209,8,1.3411576747894287,11.173516845703151,49.52168384976458
13,13,2014,1,1,13,30,363,298,103,1.252008080482483,12.653558349609401,50.84288295032419
14,14,2014,1,1,14,30,285,247,68,1.2276520729064941,13.355218505859401,56.021338134553226
15,15,2014,1,1,15,30,190,175,33,1.2123624086380005,13.257958984375026,64.12517472715064
16,16,2014,1,1,16,30,153,109,163,1.2788746356964111,12.425042724609401,74.19535142344445
17,17,2014,1,1,17,30,68,39,366,1.4282538890838623,11.409204101562526,85.5306929360487
18,18,2014,1,1,18,30,0,0,0,1.4959423542022705,11.000970458984401,97.6841678346806
19,19,2014,1,1,19,30,0,0,0,1.384373903274536,10.917993164062525,110.36906742608784
20,20,2014,1,1,20,30,0,0,0,1.197413682937622,10.786767578125025,123.40567285237977
21,21,2014,1,1,21,30,0,0,0,1.042547345161438,10.7310729980469,136.66977280271726
