,Unnamed: 0,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,0,2014,1,1,0,30,0,0,0,1.3735156059265137,9.906823730468775,174.70053642471282
1,1,2014,1,1,1,30,0,0,0,1.6281571388244631,9.411645507812525,169.97156108715814
2,2,2014,1,1,2,30,0,0,0,1.6252250671386719,8.94634399414065,156.3134305472446
3,3,2014,1,1,3,30,0,0,0,1.3490846157073977,8.493157958984398,142.51608456182691
4,4,2014,1,1,4,30,0,0,0,1.0006150007247925,8.132073974609398,128.7809287469466
5,5,2014,1,1,5,30,0,0,0,0.6403375267982483,7.966394042968773,115.18861771250104
6,6,2014,1,1,6,30,0,0,0,0.31084463000297546,8.170587158203148,101.82706944250671
7,7,2014,1,1,7,30,3,3,0,0.21434815227985385,9.24932250976565,88.81918143890348
8,8,2014,1,1,8,30,177,74,437,0.4992141127586365,11.957940673828151,76.37352726524175
9,9,2014,1,1,9,30,388,113,645,0.9899517297744752,15.020654296875026,64.8186937822286
10,10,2014,1,1,10,30,544,197,600,1.476586103439331,16.920465087890648,54.73790137190663
11,11,2014,1,1,11,30,546,343,297,1.8425812721252441,18.059411621093773,47.0978636277124
12,12,2014,1,1,12,30,362,330,43,2.040666580200196,18.652978515625023,43.219987712050894
13,13,2014,1,1,13,30,371,335,50,2.109782695770264,18.69616088867189,44.11098816243971
14,14,2014,1,1,14,30,306,281,38,2.071829319000244,18.320062255859398,49.51365597105597
15,15,2014,1,1,15,30,190,184,11,1.9474799633026123,17.535699462890648,58.1814588952381
16,16,2014,1,1,16,30,356,63,815,1.739816665649414,16.250390625000026,68.88779720854865
17,17,2014,1,1,17,30,67,64,16,1.5132241249084473,14.703942871093776,80.81976082696022
18,18,2014,1,1,18,30,0,0,0,1.2998905181884766,13.632257080078151,93.50276807807501
19,19,2014,1,1,19,30,0,0,0,1.0285663604736328,13.034265136718776,106.65769648185623
20,20,2014,1,1,20,30,0,0,0,0.770358681678772,12.426721191406276,120.11786197189821
21,21,2014,1,1,21,30,0,0,0,0.583523154258728,11.824151611328151,133.77473786017987
22,22,2014,1,1,22,30,0,0,0,0.4047368466854096,11.254571533203151,147.5479339009949
23,23,2014,1,1,23,30,0,0,0,0.31934189796447754,10.68547973632815,161.34666191418984
24,24,2014,1,2,0,30,0,0,0,0.4776135683059693,10.022302246093775,174.6564349266396
25,25,2014,1,2,1,30,0,0,0,0.8102301955223083,9.284570312500025,170.09819849707355
26,26,2014,1,2,2,30,0,0,0,1.1670072078704834,8.611505126953148,156.42454620296738
27,27,2014,1,2,3,30,0,0,0,1.4955101013183594,8.061517333984398,142.6184597924761
28,28,2014,1,2,4,30,0,0,0,1.7806859016418457,7.624627685546898,128.87560221583982
29,29,2014,1,2,5,30,0,0,0,2.025740385055542,7.255609130859398,115.27520155880279
30,30,2014,1,2,6,30,0,0,0,2.243547439575196,7.305963134765648,101.90433645697071
31,31,2014,1,2,7,30,8,7,66,2.3214776515960693,9.2957702636719,88.88495502452099
32,32,2014,1,2,8,30,207,55,647,2.375176429748535,13.017633056640651,76.42453870058037
33,33,2014,1,2,9,30,269,197,167,2.449645519256592,16.461541748046898,64.84966797831439
34,34,2014,1,2,10,30,445,275,294,2.2403550148010254,18.585504150390648,54.74113725395755
35,35,2014,1,2,11,30,752,88,974,1.8683819770812988,19.620843505859398,47.063922542400405
36,36,2014,1,2,12,30,815,91,992,1.5829930305480957,20.103356933593773,43.14315627197958
37,37,2014,1,2,13,30,215,206,12,1.4217262268066406,19.908837890625023,43.997915942250785
38,38,2014,1,2,14,30,169,165,6,1.4645535945892334,19.109643554687523,49.38044425235551
39,39,2014,1,2,15,30,371,253,221,1.85532546043396,17.903131103515648,58.04153531477728
40,40,2014,1,2,16,30,361,63,822,2.539773941040039,16.118066406250026,68.7481675241281
41,41,2014,1,2,17,30,139,30,672,3.3315789699554443,13.699578857421901,80.68338395718456
42,42,2014,1,2,18,30,0,0,0,3.9984102249145512,11.545190429687526,93.3707669133716
43,43,2014,1,2,19,30,0,0,0,4.434905052185059,10.1857849121094,106.53055394706531
44,44,2014,1,2,20,30,0,0,0,4.682435512542725,9.34978637695315,119.9959063521778
45,45,2014,1,2,21,30,0,0,0,4.729886531829834,8.769128417968773,133.65849341340788
46,46,2014,1,2,22,30,0,0,0,4.62056827545166,8.137780761718773,147.4386674780586
47,47,2014,1,2,23,30,0,0,0,4.4230241775512695,7.418511962890648,161.24871287290242
48,48,2014,1,3,0,30,0,0,0,4.169138908386231,6.754235839843773,174.61402924696804
49,49,2014,1,3,1,30,0,0,0,3.8825759887695312,6.140130615234398,170.225294802195
50,50,2014,1,3,2,30,0,0,0,3.532884120941162,5.630334472656273,156.53446520823644
51,51,2014,1,3,3,30,0,0,0,3.1473770141601562,5.426538085937524,142.7189778444842
52,52,2014,1,3,4,30,0,0,0,2.8401241302490234,5.508569335937524,128.96789968720714
53,53,2014,1,3,5,30,0,0,0,2.6284422874450684,5.601617431640649,115.35891123621843
54,54,2014,1,3,6,30,0,0,0,2.475522041320801,5.683862304687523,101.9782068470974
55,55,2014,1,3,7,30,8,7,61,2.271246194839477,6.409844970703148,88.9467573550743
56,56,2014,1,3,8,30,207,55,648,2.0001459121704097,8.379357910156273,76.47092077969165
57,57,2014,1,3,9,30,432,73,845,1.6329567432403564,11.359033203125026,64.87525837341924
58,58,2014,1,3,10,30,621,83,931,1.2120819091796875,14.525567626953151,54.738159973964365
59,59,2014,1,3,11,30,753,89,974,1.0474493503570557,17.167077636718773,47.02299727749378
