,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,2014,1,1,0,30,0,0,0,2.8223388195037837,8.455529785156273,174.79428931800828
1,2014,1,1,1,30,0,0,0,2.718728542327881,8.225793457031273,170.97765894147304
2,2014,1,1,2,30,0,0,0,2.4813098907470703,8.033563232421898,157.20006833642682
3,2014,1,1,3,30,0,0,0,2.1009378433227544,7.915368652343773,143.4232092721701
4,2014,1,1,4,30,0,0,0,1.781980276107788,7.701989746093773,129.7396676126652
5,2014,1,1,5,30,0,0,0,1.53462553024292,7.411065673828148,116.2147622819139
6,2014,1,1,6,30,0,0,0,1.269873857498169,7.357080078125023,102.93355655030571
7,2014,1,1,7,30,0,0,0,0.9198893904685974,8.544915771484398,90.01822116385515
8,2014,1,1,8,30,100,83,76,0.7815407514572144,11.23919067382815,77.68136255357929
9,2014,1,1,9,30,210,178,79,1.1425929069519043,13.912683105468775,66.24574060899411
10,2014,1,1,10,30,347,274,130,1.633869171142578,15.70403442382815,56.280721269709126
11,2014,1,1,11,30,549,319,348,1.977500915527344,16.999780273437526,48.70770632717171
12,2014,1,1,12,30,415,356,82,2.236553430557251,17.952386474609398,44.764591279470466
13,2014,1,1,13,30,255,243,17,2.414865016937256,18.339013671875023,45.41017746595889
14,2014,1,1,14,30,415,324,142,2.486425876617432,18.180444335937523,50.46838329395907
15,2014,1,1,15,30,358,247,213,2.4250779151916504,17.285729980468773,58.808562483700904
16,2014,1,1,16,30,273,130,403,2.2044711112976074,15.672570800781275,69.25009948899691
17,2014,1,1,17,30,78,63,99,1.8429224491119385,14.18914184570315,80.97756443510616
18,2014,1,1,18,30,0,0,0,1.4255796670913696,13.453271484375026,93.5021124165583
19,2014,1,1,19,30,0,0,0,0.9815146923065186,13.0970397949219,106.53211823643196
20,2014,1,1,20,30,0,0,0,0.5967174768447876,12.6766296386719,119.89254282138685
21,2014,1,1,21,30,0,0,0,0.3497276604175568,12.238000488281275,133.47098234775476
22,2014,1,1,22,30,0,0,0,0.2546525597572327,11.7774597167969,147.19008627990027
23,2014,1,1,23,30,0,0,0,0.3584951758384705,11.30901489257815,160.98677145761934
24,2014,1,2,0,30,0,0,0,0.6418516635894775,10.9101501464844,174.71286967763166
25,2014,1,2,1,30,0,0,0,1.0504074096679688,10.5620056152344,171.09581343011763
26,2014,1,2,2,30,0,0,0,1.485137701034546,10.2087341308594,157.30608430521718
27,2014,1,2,3,30,0,0,0,1.861383557319641,9.7600036621094,143.52191120495124
28,2014,1,2,4,30,0,0,0,2.16599702835083,9.229516601562525,129.83134651572502
29,2014,1,2,5,30,0,0,0,2.4054317474365234,8.790673828125023,116.29871293406514
30,2014,1,2,6,30,0,0,0,2.5975732803344727,8.646356201171898,103.0083913445052
31,2014,1,2,7,30,0,0,0,2.6422293186187744,9.4891296386719,90.08165727356844
32,2014,1,2,8,30,182,49,626,2.8256185054779053,11.6728454589844,77.73018287709695
33,2014,1,2,9,30,402,65,837,3.3261990547180176,14.039331054687526,66.27476101147536
34,2014,1,2,10,30,590,75,928,3.63541030883789,15.43023071289065,56.28258298663935
35,2014,1,2,11,30,722,80,972,3.6170787811279297,16.028436279296898,48.6735791700144
36,2014,1,2,12,30,439,366,102,3.5327048301696777,16.073480224609398,44.6891007179801
37,2014,1,2,13,30,778,82,989,3.5576081275939937,15.581994628906275,45.29908298614768
38,2014,1,2,14,30,541,291,391,3.7237777709960938,14.79815063476565,50.336515953292846
39,2014,1,2,15,30,551,70,924,3.958165168762207,13.872766113281275,58.669012403370246
40,2014,1,2,16,30,287,120,468,4.2682552337646475,12.767419433593775,69.11008379177208
41,2014,1,2,17,30,127,35,575,4.68385124206543,11.43499145507815,80.84027194012563
42,2014,1,2,18,30,0,0,0,5.036267280578613,10.233300781250025,93.36878490090064
43,2014,1,2,19,30,0,0,0,5.217957019805908,9.271997070312525,106.40325132305985
44,2014,1,2,20,30,0,0,0,5.3761329650878915,8.373834228515648,119.76836967836607
