,Unnamed: 0,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,0,2014,1,1,0,30,0,0,0,0.7608023881912231,8.016259765625023,175.06848358450247
1,1,2014,1,1,1,30,0,0,0,0.7634427547454834,7.855249023437523,162.20958431858938
2,2,2014,1,1,2,30,0,0,0,0.766327977180481,7.581506347656273,148.74634815545522
3,3,2014,1,1,3,30,0,0,0,0.7704954743385315,7.368615722656273,135.3175919442016
4,4,2014,1,1,4,30,0,0,0,0.7645008563995361,7.273095703125023,122.03141421094801
5,5,2014,1,1,5,30,0,0,0,0.7464549541473389,7.250665283203148,108.98274913471735
6,6,2014,1,1,6,30,0,0,0,0.7201924324035645,7.813989257812523,96.29680511257013
7,7,2014,1,1,7,30,78,28,493,0.6364295482635498,9.984948730468775,84.15896420774772
8,8,2014,1,1,8,30,286,50,800,0.430589497089386,13.649682617187526,72.86607276260527
9,9,2014,1,1,9,30,480,61,918,0.1859634965658188,16.892694091796898,62.88712656504893
10,10,2014,1,1,10,30,627,68,974,0.12191005051136015,18.594445800781273,54.956265891317976
11,11,2014,1,1,11,30,713,71,999,0.2063906490802765,19.375665283203148,50.065850532306825
12,12,2014,1,1,12,30,728,71,1003,0.283618301153183,19.653100585937523,49.13733142922899
13,13,2014,1,1,13,30,672,69,986,0.3562864065170288,19.417443847656273,52.38272518791861
14,14,2014,1,1,14,30,549,64,944,0.43130108714103693,18.601739501953148,59.11607452274286
15,15,2014,1,1,15,30,372,56,857,0.4832939207553864,16.832025146484398,68.30848847565974
16,16,2014,1,1,16,30,165,40,662,0.5141423940658569,14.331414794921901,79.09982814327965
17,17,2014,1,1,17,30,0,0,0,0.4542658925056458,11.463311767578151,90.9114052212284
18,18,2014,1,1,18,30,0,0,0,0.33047041296958923,9.29668579101565,103.3895196414348
19,19,2014,1,1,19,30,0,0,0,0.3802014589309693,8.525109863281273,116.29921667768208
20,20,2014,1,1,20,30,0,0,0,0.5601279139518738,8.297113037109398,129.49573506710558
21,21,2014,1,1,21,30,0,0,0,0.6985921859741211,8.351861572265648,142.87406767795898
22,22,2014,1,1,22,30,0,0,0,0.7869222164154053,8.711663818359398,156.33967703275675
23,23,2014,1,1,23,30,0,0,0,0.8229013681411743,8.993066406250025,169.6813770379456
24,24,2014,1,2,0,30,0,0,0,0.8192304372787476,8.653497314453148,175.09725212038074
25,25,2014,1,2,1,30,0,0,0,0.8218801021575928,7.894647216796898,162.29341163672757
26,26,2014,1,2,2,30,0,0,0,0.8485913276672363,7.250695800781273,148.83218360405266
27,27,2014,1,2,3,30,0,0,0,0.8826210498809814,6.836694335937523,135.40003939742553
28,28,2014,1,2,4,30,0,0,0,0.9121713638305664,6.576470947265648,122.1081007147987
29,29,2014,1,2,5,30,0,0,0,0.936454176902771,6.400262451171898,109.05165102435932
30,30,2014,1,2,6,30,0,0,0,0.9637407660484314,6.750360107421898,96.3555485311225
31,31,2014,1,2,7,30,79,28,504,1.020805597305298,8.941796875000025,84.20436139804059
32,32,2014,1,2,8,30,290,50,815,1.1146504878997805,12.799890136718776,72.89370287655181
33,33,2014,1,2,9,30,488,62,934,1.1507699489593506,16.259729003906273,62.89090792230247
34,34,2014,1,2,10,30,637,68,989,1.1281321048736572,18.576165771484398,54.92893303680485
35,35,2014,1,2,11,30,723,71,1013,1.0709435939788818,20.136621093750023,50.00184717508663
36,36,2014,1,2,12,30,737,72,1014,0.9490954875946044,20.973138427734398,49.0382874075681
37,37,2014,1,2,13,30,680,70,996,0.7787245512008667,21.048638916015648,52.25890518201901
38,38,2014,1,2,14,30,556,65,953,0.5667995810508728,20.341943359375023,58.97974433548342
39,39,2014,1,2,15,30,379,56,868,0.3866630792617798,18.962182617187523,68.16817164716689
40,40,2014,1,2,16,30,170,40,677,0.35380837321281433,15.278100585937526,78.95998675108571
41,41,2014,1,2,17,30,0,0,0,0.5545535087585449,11.773095703125026,90.77348015829443
42,42,2014,1,2,18,30,0,0,0,0.8145583868026733,11.295983886718776,103.25534797307672
43,43,2014,1,2,19,30,0,0,0,0.900049090385437,11.006921386718776,116.16840891762251
44,44,2014,1,2,20,30,0,0,0,0.9150315523147584,9.9312683105469,129.36806030203888
45,45,2014,1,2,21,30,0,0,0,0.9682129621505736,9.05425415039065,142.74883666223482
46,46,2014,1,2,22,30,0,0,0,1.0127360820770264,8.627648925781273,156.2149922345452
47,47,2014,1,2,23,30,0,0,0,1.0285040140151978,8.287316894531273,169.54945961799967
48,48,2014,1,3,0,30,0,0,0,1.0174219608306885,7.969903564453148,175.11640590925887
49,49,2014,1,3,1,30,0,0,0,0.9817622900009156,7.764581298828148,162.3735541583299
50,50,2014,1,3,2,30,0,0,0,0.932184100151062,7.771661376953148,148.9148205697013
51,51,2014,1,3,3,30,0,0,0,0.8819852471351624,7.994561767578148,135.479209808858
52,52,2014,1,3,4,30,0,0,0,0.8330964446067809,8.345727539062523,122.18124554189941
53,53,2014,1,3,5,30,0,0,0,0.7873534560203552,8.740533447265648,109.11663929406242
54,54,2014,1,3,6,30,0,0,0,0.7396268248558044,9.552209472656275,96.409917293039
55,55,2014,1,3,7,30,75,27,476,0.6662728786468506,11.436395263671901,84.24484982201295
56,56,2014,1,3,8,30,280,50,783,0.5517315268516539,14.121179199218776,72.91577203042266
57,57,2014,1,3,9,30,343,192,331,0.5391262769699097,17.311944580078148,62.88842390365385
58,58,2014,1,3,10,30,618,67,958,0.650820255279541,19.671838378906273,54.89466009183755
59,59,2014,1,3,11,30,704,71,984,0.7283651828765869,20.444360351562523,49.930485028260826
60,60,2014,1,3,12,30,721,71,989,0.7601622343063354,20.585748291015648,48.932027155943324
61,61,2014,1,3,13,30,667,69,974,0.7614885568618774,20.238763427734398,52.12864926341401
62,62,2014,1,3,14,30,548,64,934,0.7428538799285889,19.399163818359398,58.83810138120359
63,63,2014,1,3,15,30,374,56,851,0.6870644092559814,17.797296142578148,68.02366960272482
64,64,2014,1,3,16,30,169,40,664,0.6376807689666748,15.483972167968776,78.8169411234284
65,65,2014,1,3,17,30,0,0,0,0.5885196924209595,13.287072753906276,90.63293184601048
66,66,2014,1,3,18,30,0,0,0,0.4602795541286469,11.188989257812525,103.11942403042572
67,67,2014,1,3,19,30,0,0,0,0.353052020072937,9.5434509277344,116.03636438768787
68,68,2014,1,3,20,30,0,0,0,0.3786919116973877,8.805200195312525,129.2395413134955
69,69,2014,1,3,21,30,0,0,0,0.4547286033630371,8.304650878906273,142.62300775819114
70,70,2014,1,3,22,30,0,0,0,0.4960716068744659,7.830926513671898,156.0896864976778
71,71,2014,1,3,23,30,0,0,0,0.5688747763633728,7.576470947265648,169.41591650743817
72,72,2014,1,4,0,30,0,0,0,0.6426485180854797,7.509698486328148,175.12543256304505
73,73,2014,1,4,1,30,0,0,0,0.6655645370483398,7.403710937500023,162.44978014559513
74,74,2014,1,4,2,30,0,0,0,0.6830401420593262,7.323541259765648,148.99409683815398
75,75,2014,1,4,3,30,0,0,0,0.7014092803001404,7.380517578125023,135.55497152451954
76,76,2014,1,4,4,30,0,0,0,0.7156147956848145,7.498193359375023,122.250737548492
77,77,2014,1,4,5,30,0,0,0,0.7267929315567017,7.455102539062523,109.17762015849917
78,78,2014,1,4,6,30,0,0,0,0.7300761938095093,8.424096679687523,96.4598345104193
79,79,2014,1,4,7,30,44,36,82,0.6735568046569824,11.140435791015651,84.28034193356602
80,80,2014,1,4,8,30,180,120,203,0.6083909273147583,13.764306640625026,72.93223796531299
81,81,2014,1,4,9,30,309,206,225,0.6672027111053467,15.182305908203151,62.879652395215466
82,82,2014,1,4,10,30,545,168,653,0.7627782821655273,15.829705810546901,54.85344714000207
83,83,2014,1,4,11,30,472,322,233,0.7880250215530396,16.045098876953148,49.851786189766464
84,84,2014,1,4,12,30,455,334,182,0.7911641001701355,16.151269531250026,48.8185947449994
85,85,2014,1,4,13,30,309,276,52,0.7750650644302368,16.564996337890648,51.99202603336441
86,86,2014,1,4,14,30,324,247,147,0.7100112438201904,16.330895996093773,58.69123588266208
87,87,2014,1,4,15,30,313,119,515,0.5759127140045166,14.926049804687526,67.87508694224816
88,88,2014,1,4,16,30,100,77,119,0.4427863657474518,13.504113769531276,78.6707953416635
89,89,2014,1,4,17,30,0,0,0,0.3268887400627136,12.692407226562526,90.49048682292722
90,90,2014,1,4,18,30,0,0,0,0.20802754163742065,11.933312988281276,102.98185253691605
91,91,2014,1,4,19,30,0,0,0,0.15668636560440066,11.224389648437525,115.90318043363146
92,92,2014,1,4,20,30,0,0,0,0.107476644217968,11.160638427734401,129.11026459645902
93,93,2014,1,4,21,30,0,0,0,0.12319859862327576,11.056878662109401,142.49665138108998
94,94,2014,1,4,22,30,0,0,0,0.21716630458831787,10.5413757324219,155.96380360038506
95,95,2014,1,4,23,30,0,0,0,0.316583514213562,9.950158691406275,169.28074537553212
96,96,2014,1,5,0,30,0,0,0,0.4039725661277771,9.07793579101565,175.1238572621125
97,97,2014,1,5,1,30,0,0,0,0.4617229104042053,8.037591552734398,162.52185258015527
98,98,2014,1,5,2,30,0,0,0,0.5555959939956665,7.740014648437523,149.06984872999843
99,99,2014,1,5,3,30,0,0,0,0.6324917078018188,8.196649169921898,135.62719322340448
100,100,2014,1,5,4,30,0,0,0,0.6574077606201172,8.562646484375023,122.31646703560259
101,101,2014,1,5,5,30,0,0,0,0.6745693683624268,8.719171142578148,109.23450207725044
102,102,2014,1,5,6,30,0,0,0,0.6895380020141602,9.402978515625025,96.50522615480268
103,103,2014,1,5,7,30,31,31,0,0.6508222818374634,10.896173095703151,84.31079731035237
104,104,2014,1,5,8,30,131,117,46,0.5443212985992432,12.598046875000026,72.94306423072885
105,105,2014,1,5,9,30,328,200,280,0.487156093120575,14.276116943359401,62.86458348668212
106,106,2014,1,5,10,30,472,251,383,0.4897451400756836,15.653009033203151,54.80530712614931
107,107,2014,1,5,11,30,546,289,397,0.4925087988376618,16.417504882812526,49.765783024388284
108,108,2014,1,5,12,30,597,252,522,0.509073793888092,16.655725097656273,48.69804290004456
