,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,2014,1,1,0,30,0,0,0,2.6857929229736333,10.6878601074219,174.07241740729972
1,2014,1,1,1,30,0,0,0,2.659564256668091,10.4582458496094,171.44841344399697
2,2014,1,1,2,30,0,0,0,2.487508773803711,10.26616821289065,157.7140694456665
3,2014,1,1,3,30,0,0,0,2.1645302772521973,10.0938659667969,143.92437512228446
4,2014,1,1,4,30,0,0,0,1.900976657867432,9.943261718750025,130.2154532743289
5,2014,1,1,5,30,0,0,0,1.7021727561950684,9.43401489257815,116.65653376576384
6,2014,1,1,6,30,0,0,0,1.4763669967651367,8.764031982421898,103.33169499456478
7,2014,1,1,7,30,0,0,0,1.1562001705169678,9.811547851562525,90.35899888918287
8,2014,1,1,8,30,51,51,0,0.9849145412445068,12.55205688476565,77.94755990610794
9,2014,1,1,9,30,256,181,186,1.2368652820587158,15.00615844726565,66.40875853519306
10,2014,1,1,10,30,348,271,138,1.6144754886627195,16.655847167968773,56.30032939457981
11,2014,1,1,11,30,285,267,27,1.8612604141235352,17.950952148437523,48.53486715788663
12,2014,1,1,12,30,203,195,11,2.0597984790801998,19.044152832031273,44.36734639221152
13,2014,1,1,13,30,391,343,66,2.235438823699951,19.352746582031273,44.81633815667117
14,2014,1,1,14,30,516,312,314,2.3375110626220703,18.851647949218773,49.75686359613306
15,2014,1,1,15,30,425,228,371,2.3122215270996094,17.739129638671898,58.050487802143536
16,2014,1,1,16,30,242,157,230,2.0885875225067143,16.328668212890648,68.48494380292439
17,2014,1,1,17,30,73,68,28,1.6991403102874756,15.1259704589844,80.22265041870408
18,2014,1,1,18,30,0,0,0,1.2990076541900637,14.429406738281275,92.7639789008136
19,2014,1,1,19,30,0,0,0,0.9155408143997192,14.003259277343775,105.81269397975682
20,2014,1,1,20,30,0,0,0,0.6143702268600464,13.4737487792969,119.19174202833278
21,2014,1,1,21,30,0,0,0,0.42862993478775024,12.9257751464844,132.78755875779123
22,2014,1,1,22,30,0,0,0,0.23609748482704165,12.387353515625026,146.52114404490362
23,2014,1,1,23,30,0,0,0,0.18665382266044614,11.919641113281275,160.32362620603828
24,2014,1,2,0,30,0,0,0,0.44490233063697815,11.529565429687526,173.99631365346687
25,2014,1,2,1,30,0,0,0,0.8334819078445435,11.267724609375026,171.5712244672338
26,2014,1,2,2,30,0,0,0,1.1880557537078855,11.14849243164065,157.82234073615322
27,2014,1,2,3,30,0,0,0,1.5008082389831543,11.050622558593775,144.024715812873
28,2014,1,2,4,30,0,0,0,1.8000019788742063,10.839562988281275,130.30854170052305
29,2014,1,2,5,30,0,0,0,2.089860200881958,10.501550292968775,116.74182285338159
30,2014,1,2,6,30,0,0,0,2.343658924102783,10.239770507812525,103.40789447145526
31,2014,1,2,7,30,0,0,0,2.4327235221862797,10.785607910156275,90.42388743929848
32,2014,1,2,8,30,175,51,598,2.5300796031951904,12.626000976562526,77.99804512268445
33,2014,1,2,9,30,396,69,817,2.7973854541778564,15.085900878906275,66.43971755471904
34,2014,1,2,10,30,586,80,912,2.8475327491760254,16.897149658203148,56.30443020271391
35,2014,1,2,11,30,721,86,958,2.6224637031555176,17.666589355468773,48.50309560837746
36,2014,1,2,12,30,789,89,978,2.392225742340088,17.820825195312523,44.29378431260273
37,2014,1,2,13,30,578,356,312,2.2542667388916016,17.548059082031273,44.70626744951378
38,2014,1,2,14,30,483,326,241,2.2635560035705566,16.998559570312526,49.625304600431384
39,2014,1,2,15,30,303,251,97,2.4716384410858154,16.322900390625026,57.910969849327685
40,2014,1,2,16,30,57,57,0,2.8412981033325195,15.381311035156275,68.34493382375939
41,2014,1,2,17,30,75,69,33,3.4338407516479488,13.954919433593775,80.08542620718039
42,2014,1,2,18,30,0,0,0,4.12249231338501,12.65947875976565,92.630813185685
43,2014,1,2,19,30,0,0,0,4.586511135101318,11.682580566406275,105.68410067627359
44,2014,1,2,20,30,0,0,0,4.891263961791992,10.5815368652344,119.06798639011492
45,2014,1,2,21,30,0,0,0,5.12654972076416,9.4901062011719,132.66897042770168
46,2014,1,2,22,30,0,0,0,5.232787609100342,8.597497558593773,146.40847141602464
47,2014,1,2,23,30,0,0,0,5.2292327880859375,7.967919921875023,160.21929360250925
48,2014,1,3,0,30,0,0,0,5.179582595825195,7.471307373046898,173.92128751446592
49,2014,1,3,1,30,0,0,0,5.106977939605713,6.880395507812523,171.69380981860917
50,2014,1,3,2,30,0,0,0,4.90759801864624,6.198602294921898,157.92910974825338
51,2014,1,3,3,30,0,0,0,4.573392868041992,5.573236083984399,144.1230170432779
52,2014,1,3,4,30,0,0,0,4.254158020019531,5.023126220703149,130.39912820601387
53,2014,1,3,5,30,0,0,0,3.9982929229736333,4.519067382812524,116.8241445293161
54,2014,1,3,6,30,0,0,0,3.823406219482422,4.144555664062524,103.48062676610417
55,2014,1,3,7,30,0,0,0,3.6494412422180176,4.882165527343774,90.48475497538864
56,2014,1,3,8,30,179,52,615,3.4349362850189213,7.199334716796898,78.04386800461039
57,2014,1,3,9,30,404,70,837,3.145448446273804,10.086022949218775,66.46528082408247
58,2014,1,3,10,30,597,80,930,2.707932472229004,12.870690917968775,56.302328590269454
59,2014,1,3,11,30,734,87,975,2.181295394897461,15.340905761718775,48.464362725233364
60,2014,1,3,12,30,802,89,993,1.6565065383911133,17.285424804687526,44.21287781431936
61,2014,1,3,13,30,796,89,992,1.4119558334350586,18.270288085937523,44.589239063170744
62,2014,1,3,14,30,716,85,972,1.5112173557281494,18.095086669921894,49.48788227297214
63,2014,1,3,15,30,571,77,927,1.600365400314331,17.224328613281273,57.766899922028095
64,2014,1,3,16,30,375,63,838,1.4540369510650637,15.91936645507815,68.20155818781453
65,2014,1,3,17,30,154,33,693,1.1570696830749512,13.903833007812526,79.94581399919969
66,2014,1,3,18,30,0,0,0,0.8305361270904541,12.277734375000026,92.49605395687773
67,2014,1,3,19,30,0,0,0,0.4849338829517365,11.59209594726565,105.55457017900562
68,2014,1,3,20,30,0,0,0,0.30626511573791504,10.984338378906275,118.94385140685196
69,2014,1,3,21,30,0,0,0,0.3818425238132477,10.363427734375025,132.55049277082074
70,2014,1,3,22,30,0,0,0,0.4612847864627838,9.753930664062525,146.29635511289712
71,2014,1,3,23,30,0,0,0,0.4014380276203156,9.18657836914065,160.11592952106906
72,2014,1,4,0,30,0,0,0,0.29677942395210266,8.666711425781273,173.84710635352752
73,2014,1,4,1,30,0,0,0,0.2816483974456787,8.186212158203148,171.81584200780938
74,2014,1,4,2,30,0,0,0,0.3039499819278717,7.713311767578148,158.03417957520338
75,2014,1,4,3,30,0,0,0,0.2631534934043884,7.234979248046898,144.2191251463733
76,2014,1,4,4,30,0,0,0,0.3084494471549988,6.768670654296898,130.4870836478785
77,2014,1,4,5,30,0,0,0,0.4994643330574036,6.323846435546898,116.90338826451357
78,2014,1,4,6,30,0,0,0,0.6656913757324219,6.132287597656273,103.5497982174763
79,2014,1,4,7,30,0,0,0,0.683120608329773,8.014855957031273,90.54152552647075
80,2014,1,4,8,30,180,52,620,0.4562565088272095,11.6760192871094,78.08497079254545
