,Unnamed: 0,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,0,2014,1,1,0,30,0,0,0,2.2018818855285645,10.52495727539065,174.16755470696137
1,1,2014,1,1,1,30,0,0,0,2.323758125305176,10.240747070312525,170.57319354194559
2,2,2014,1,1,2,30,0,0,0,2.2089338302612305,9.98650512695315,156.93876433360194
3,3,2014,1,1,3,30,0,0,0,1.859715700149536,9.853417968750025,143.14109745429795
4,4,2014,1,1,4,30,0,0,0,1.4716796875,9.95220336914065,129.4012599005267
5,5,2014,1,1,5,30,0,0,0,1.125178337097168,10.3232360839844,115.80073664837937
6,6,2014,1,1,6,30,0,0,0,0.8603843450546265,10.744439697265651,102.42637849583565
7,7,2014,1,1,7,30,0,0,0,0.6695495843887329,10.897058105468776,89.39815031954357
8,8,2014,1,1,8,30,160,77,371,0.6799792051315308,11.353875732421901,76.92182450511034
9,9,2014,1,1,9,30,417,72,825,1.0679638385772705,13.198052978515651,65.31627822695668
10,10,2014,1,1,10,30,494,233,456,1.5799399614334106,15.143304443359401,55.15104501806509
11,11,2014,1,1,11,30,542,340,298,1.898800015449524,16.189447021484398,47.373203550115996
12,12,2014,1,1,12,30,530,387,196,2.048086166381836,16.971185302734398,43.29632017658193
13,13,2014,1,1,13,30,714,270,616,2.1092591285705566,17.373864746093773,43.96556004487135
14,14,2014,1,1,14,30,542,309,356,2.113081693649292,17.356713867187526,49.18728745854075
15,15,2014,1,1,15,30,471,193,520,2.058807849884033,16.806207275390648,57.736369847226676
16,16,2014,1,1,16,30,217,163,145,1.8979947566986084,15.644860839843776,68.37099825586361
17,17,2014,1,1,17,30,103,63,236,1.6962559223175049,14.174676513671901,80.25970005218743
18,18,2014,1,1,18,30,0,0,0,1.511676549911499,13.218927001953151,92.91577907941652
19,19,2014,1,1,19,30,0,0,0,1.2724661827087402,12.932763671875026,106.05350463354642
20,20,2014,1,1,20,30,0,0,0,1.0368802547454834,12.753991699218776,119.50250569649157
21,21,2014,1,1,21,30,0,0,0,0.8333314657211304,12.533380126953151,133.15232787619507
22,22,2014,1,1,22,30,0,0,0,0.5647252202033997,12.337457275390651,146.92190651308937
23,23,2014,1,1,23,30,0,0,0,0.22231361269950867,12.024957275390651,160.72273613546326
24,24,2014,1,2,0,30,0,0,0,0.2352088540792465,11.525659179687526,174.11542998813798
25,25,2014,1,2,1,30,0,0,0,0.6382173895835876,10.820367431640651,170.70101898192758
26,26,2014,1,2,2,30,0,0,0,1.0257986783981323,10.0551696777344,157.0503493758276
27,27,2014,1,2,3,30,0,0,0,1.3650854825973509,9.303430175781275,143.24382688510445
28,28,2014,1,2,4,30,0,0,0,1.6730743646621704,8.539941406250023,129.49627956547008
29,29,2014,1,2,5,30,0,0,0,1.965563178062439,7.976739501953148,115.88770247642631
