,Unnamed: 0,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,0,2014,1,1,0,30,0,0,0,1.0362553596496582,3.4621215820312727,173.42229663325625
1,1,2014,1,1,1,30,0,0,0,1.0716440677642822,3.110040283203148,162.79115080856394
2,2,2014,1,1,2,30,0,0,0,1.100440263748169,2.8012634277343977,149.87034153851283
3,3,2014,1,1,3,30,0,0,0,1.1020183563232422,2.5141845703125227,136.76436105086486
4,4,2014,1,1,4,30,0,0,0,1.084655523300171,2.2234436035156477,123.74292329268722
5,5,2014,1,1,5,30,0,0,0,1.0949480533599854,1.9589782714843973,110.9436664237842
6,6,2014,1,1,6,30,0,0,0,1.146665334701538,2.6669860839843977,98.5094584220026
7,7,2014,1,1,7,30,41,21,336,1.181516408920288,6.478723144531273,86.63298663178406
8,8,2014,1,1,8,30,236,51,741,1.0498125553131104,11.097070312500025,75.61106116441215
9,9,2014,1,1,9,30,426,66,883,0.7249665260314941,14.074609375000026,65.89001807386599
10,10,2014,1,1,10,30,574,73,948,0.4463820159435272,16.260339355468773,58.144485904918
11,11,2014,1,1,11,30,662,77,976,0.383388102054596,17.557031250000026,53.25567566335882
12,12,2014,1,1,12,30,682,78,981,0.479062557220459,18.084558105468773,52.041695194513046
13,13,2014,1,1,13,30,633,76,965,0.5961930751800537,17.942773437500023,54.74904489432539
14,14,2014,1,1,14,30,520,71,921,0.6697489023208618,17.205133056640648,60.853761644089076
15,15,2014,1,1,15,30,353,61,832,0.7352685928344727,15.294458007812526,69.45946768686417
16,16,2014,1,1,16,30,154,42,626,0.77074134349823,11.661645507812526,79.75112096053951
17,17,2014,1,1,17,30,0,0,0,0.7761293053627014,8.8395935058594,91.14833919685341
18,18,2014,1,1,18,30,0,0,0,0.9166074991226196,7.881982421875023,103.26834711451212
19,19,2014,1,1,19,30,0,0,0,1.22782301902771,7.297631835937523,115.86383367345756
20,20,2014,1,1,20,30,0,0,0,1.5440654754638672,7.046472167968773,128.76482718758757
21,21,2014,1,1,21,30,0,0,0,1.78504741191864,7.070489501953148,141.8364916715278
22,22,2014,1,1,22,30,0,0,0,1.9532990455627441,7.227685546875023,154.91782577627623
23,23,2014,1,1,23,30,0,0,0,2.0449023246765137,7.165551757812523,167.51063222416238
24,24,2014,1,2,0,30,0,0,0,2.0872468948364262,6.591455078125023,173.38441294357614
25,25,2014,1,2,1,30,0,0,0,2.1368837356567383,5.699670410156273,162.8533906552829
26,26,2014,1,2,2,30,0,0,0,2.1985933780670166,4.876428222656274,149.94451559446532
27,27,2014,1,2,3,30,0,0,0,2.2777199745178223,4.330346679687524,136.8385350270955
28,28,2014,1,2,4,30,0,0,0,2.381661891937256,4.152734375000024,123.81293109301754
29,29,2014,1,2,5,30,0,0,0,2.4619016647338867,4.203240966796899,111.00676940309408
30,30,2014,1,2,6,30,0,0,0,2.5005197525024414,4.486993408203149,98.56296007524706
31,31,2014,1,2,7,30,41,21,335,2.454362392425537,6.061547851562523,86.67359537621729
32,32,2014,1,2,8,30,236,51,746,2.327020168304444,9.583764648437525,75.63449879804188
33,33,2014,1,2,9,30,429,66,890,2.2248339653015137,13.620965576171901,65.89064852779697
34,34,2014,1,2,10,30,579,74,956,2.094784736633301,16.585168457031273,58.115843146536854
35,35,2014,1,2,11,30,668,78,984,1.836008071899414,18.379968261718773,53.19288511496586
36,36,2014,1,2,12,30,688,79,989,1.5013126134872437,19.341546630859398,51.945802503903046
37,37,2014,1,2,13,30,638,76,971,1.125248908996582,19.573236083984398,54.628471957190506
38,38,2014,1,2,14,30,524,71,926,0.7830759882926941,19.038262939453148,60.71944425082094
39,39,2014,1,2,15,30,356,61,835,0.637356162071228,17.221643066406273,69.31972116833307
40,40,2014,1,2,16,30,156,43,630,0.7736123204231262,13.545281982421901,79.61067921855411
41,41,2014,1,2,17,30,0,0,0,1.1284494400024414,10.703027343750025,91.00944269090307
42,42,2014,1,2,18,30,0,0,0,1.5178720951080322,9.99932250976565,103.1319076940021
