,Unnamed: 0,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,0,2014,1,1,0,30,0,0,0,3.6108956336975098,4.040002441406274,172.2889852136855
1,1,2014,1,1,1,30,0,0,0,3.6168367862701416,3.8375183105468977,169.4819682267345
2,2,2014,1,1,2,30,0,0,0,3.628739833831787,3.6301513671875214,157.128698905945
3,3,2014,1,1,3,30,0,0,0,3.6549363136291504,3.3961120605468977,144.0677039597595
4,4,2014,1,1,4,30,0,0,0,3.669814825057984,3.1446472167968977,130.9796373344795
5,5,2014,1,1,5,30,0,0,0,3.6878490447998047,2.9361816406250227,118.04067935665677
6,6,2014,1,1,6,30,0,0,0,3.738030910491944,2.8584838867187727,105.38340503819485
7,7,2014,1,1,7,30,0,0,0,3.772751092910767,4.009942626953149,93.16852654491522
8,8,2014,1,1,8,30,119,41,536,3.5186553001403813,6.945458984375023,81.62631931244765
9,9,2014,1,1,9,30,324,58,820,3.2611074447631836,10.845452880859401,71.11271487183572
10,10,2014,1,1,10,30,500,67,926,3.3651885986328125,14.410272216796901,62.16891430820144
11,11,2014,1,1,11,30,624,72,975,3.5147733688354488,16.659722900390648,55.57334791775263
12,12,2014,1,1,12,30,683,74,994,3.597135066986084,17.863305664062523,52.23302292055976
13,13,2014,1,1,13,30,673,73,992,3.636607170104982,18.344201660156273,52.77404042513825
14,14,2014,1,1,14,30,595,69,968,3.609211921691896,18.171136474609398,57.085616773762744
15,15,2014,1,1,15,30,457,61,917,3.400758981704712,17.261407470703148,64.4105138713484
16,16,2014,1,1,16,30,274,46,820,3.1051752567291264,15.053613281250026,73.84975879667839
17,17,2014,1,1,17,30,86,28,626,3.06191635131836,12.522363281250026,84.68810252251342
18,18,2014,1,1,18,30,0,0,0,3.21573257446289,11.130181884765651,96.44380961974105
19,19,2014,1,1,19,30,0,0,0,3.388049602508545,10.35222778320315,108.79914868183492
20,20,2014,1,1,20,30,0,0,0,3.558690309524536,9.611352539062525,121.54775796621149
21,21,2014,1,1,21,30,0,0,0,3.7038755416870117,8.898645019531275,134.54041977651386
22,22,2014,1,1,22,30,0,0,0,3.819462537765503,8.168023681640648,147.64207781371968
23,23,2014,1,1,23,30,0,0,0,4.081213474273682,7.305139160156273,160.62574630807242
24,24,2014,1,2,0,30,0,0,0,4.578019142150879,6.094689941406273,172.15499771096196
25,25,2014,1,2,1,30,0,0,0,4.7779645919799805,4.256494140625024,169.51557150267902
26,26,2014,1,2,2,30,0,0,0,4.355109214782715,2.120294189453148,157.19906488735882
27,27,2014,1,2,3,30,0,0,0,3.870404958724976,0.5114379882812727,144.14267534665055
28,28,2014,1,2,4,30,0,0,0,3.6918611526489262,-0.34723510742185226,131.05241509234182
29,29,2014,1,2,5,30,0,0,0,3.57169246673584,-0.9128479003906024,118.10802187749813
30,30,2014,1,2,6,30,0,0,0,3.3215410709381104,-1.4892639160156025,105.44269351313162
31,31,2014,1,2,7,30,0,0,0,2.9206762313842773,-0.9983276367187272,93.21687340894728
32,32,2014,1,2,8,30,121,42,547,2.4898552894592285,1.3378234863281475,81.66004178128344
33,33,2014,1,2,9,30,329,59,836,2.207316875457764,4.422845458984399,71.12693924616639
34,34,2014,1,2,10,30,509,68,944,2.0500104427337646,7.168542480468773,62.15749896661498
35,35,2014,1,2,11,30,636,73,994,1.8946712017059328,9.243920898437525,55.53007475608263
36,36,2014,1,2,12,30,697,75,1014,1.7277532815933228,10.57146606445315,52.15510398721511
37,37,2014,1,2,13,30,689,74,1013,1.641420841217041,11.073236083984401,52.66600554202283
38,38,2014,1,2,14,30,611,70,991,1.6607341766357422,10.758630371093776,56.957809251099555
39,39,2014,1,2,15,30,471,62,942,1.770660400390625,9.552148437500025,64.27309043984198
40,40,2014,1,2,16,30,286,47,851,1.95798659324646,7.220086669921898,73.70937017817946
41,41,2014,1,2,17,30,92,28,671,2.157866954803467,4.636743164062524,84.54824600659201
42,42,2014,1,2,18,30,0,0,0,2.287252426147461,3.0786376953125227,96.30599088495556
43,43,2014,1,2,19,30,0,0,0,2.40879225730896,2.2844787597656477,108.66391342446859
44,44,2014,1,2,20,30,0,0,0,2.634837865829468,1.6555725097656475,121.415012239411
45,45,2014,1,2,21,30,0,0,0,2.9528026580810547,1.1445861816406475,134.40952271614356
46,46,2014,1,2,22,30,0,0,0,3.295263290405273,0.7391601562500227,147.51146517021525
47,47,2014,1,2,23,30,0,0,0,3.589198589324951,0.4165588378906477,160.4914278421722
48,48,2014,1,3,0,30,0,0,0,3.7849602699279785,0.13204345703127274,172.01569560969978
49,49,2014,1,3,1,30,0,0,0,3.8841795921325684,-0.16684570312497726,169.5418856259876
50,50,2014,1,3,2,30,0,0,0,3.927354574203491,-0.4915222167968522,157.26503285628098
51,51,2014,1,3,3,30,0,0,0,3.9661180973052974,-0.8086303710937273,144.21379847513828
52,52,2014,1,3,4,30,0,0,0,4.021226882934569,-1.0836547851562273,131.12134993176005
53,53,2014,1,3,5,30,0,0,0,4.076795578002931,-1.3135131835937273,118.1713074927295
54,54,2014,1,3,6,30,0,0,0,4.125301837921144,-1.4626220703124773,105.49757999786186
55,55,2014,1,3,7,30,0,0,0,4.112266540527344,-0.5325073242187273,93.26036958905188
56,56,2014,1,3,8,30,120,42,544,4.0302734375,2.0777832031250227,81.68837164036441
57,57,2014,1,3,9,30,327,58,830,4.121274471282959,5.372552490234399,71.13514867364304
58,58,2014,1,3,10,30,505,68,936,4.263820648193359,8.291528320312523,62.13942068050542
59,59,2014,1,3,11,30,631,73,984,4.268959045410156,10.528222656250025,55.47959564110364
