,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,2014,1,1,0,30,0,0,0,3.1429414749145512,21.408105468750023,178.51557393326516
1,2014,1,1,1,30,0,0,0,3.16942834854126,21.060601806640648,164.72100571729203
2,2014,1,1,2,30,0,0,0,3.0324864387512207,20.865502929687523,150.96734920599332
3,2014,1,1,3,30,0,0,0,2.804342269897461,20.816888427734398,137.29693552578235
4,2014,1,1,4,30,0,0,0,2.5367116928100586,20.846673583984398,123.76263009442894
5,2014,1,1,5,30,0,0,0,2.2680883407592773,20.879388427734398,110.43623260478165
6,2014,1,1,6,30,0,0,0,2.029076337814331,20.903894042968773,97.42214231805805
7,2014,1,1,7,30,63,27,407,1.8514540195465088,21.145379638671894,84.87952258940425
8,2014,1,1,8,30,270,54,742,1.7890433073043823,22.69100341796877,73.07143799469597
9,2014,1,1,9,30,470,67,870,1.902179479598999,25.396875000000023,62.424770212976
10,2014,1,1,10,30,627,74,931,2.1695752143859863,27.872949218750023,53.64807970229558
11,2014,1,1,11,30,724,78,960,2.462651252746582,29.773614501953148,47.791853105668885
12,2014,1,1,12,30,752,79,968,2.7077291011810303,30.876367187500023,45.99084360866554
13,2014,1,1,13,30,709,78,956,2.8097500801086426,31.078332519531273,48.698521649839655
14,2014,1,1,14,30,598,73,920,2.7739713191986084,30.49910888671877,55.25434139854322
15,2014,1,1,15,30,430,65,848,2.7146477699279785,29.124169921875023,64.49130053234263
16,2014,1,1,16,30,225,50,695,2.5902390480041504,27.067803955078148,75.42488251917496
17,2014,1,1,17,30,29,17,261,2.4912374019622803,25.514886474609398,87.4121219129573
18,2014,1,1,18,30,0,0,0,2.477571964263916,24.893273925781273,100.0715018153337
19,2014,1,1,19,30,0,0,0,2.433729648590088,24.38704833984377,113.16251349112513
20,2014,1,1,20,30,0,0,0,2.3690104484558105,23.824151611328148,126.54110059269735
21,2014,1,1,21,30,0,0,0,2.333224296569824,23.201531982421894,140.11110998725604
22,2014,1,1,22,30,0,0,0,2.399806499481201,22.634027099609398,153.80555555199817
23,2014,1,1,23,30,0,0,0,2.5562632083892822,22.151361083984398,167.57426705902412
24,2014,1,2,0,30,0,0,0,2.7280161380767822,21.671838378906273,178.6193803811143
25,2014,1,2,1,30,0,0,0,3.0123393535614014,21.186334228515648,164.8232375729893
26,2014,1,2,2,30,0,0,0,3.3883118629455566,20.760827636718773,151.064585918181
27,2014,1,2,3,30,0,0,0,3.672986745834351,20.510522460937523,137.38842240134488
28,2014,1,2,4,30,0,0,0,3.812220573425293,20.414086914062523,123.84741246567428
29,2014,1,2,5,30,0,0,0,3.838586807250977,20.432855224609398,110.512979480968
30,2014,1,2,6,30,0,0,0,3.7947566509246826,20.611199951171894,97.48894338224855
31,2014,1,2,7,30,61,26,392,3.60463547706604,21.327050781250023,84.93357322895537
32,2014,1,2,8,30,264,53,726,3.387213706970215,23.285089111328148,73.10861471630443
33,2014,1,2,9,30,461,66,854,3.3191847801208496,26.028375244140648,62.43904843009297
34,2014,1,2,10,30,616,74,915,3.180680751800537,28.432672119140648,53.63153432729312
35,2014,1,2,11,30,712,78,943,2.8588690757751465,30.083184814453148,47.737021600499446
36,2014,1,2,12,30,740,79,950,2.4774985313415527,30.949273681640648,45.89720477913058
37,2014,1,2,13,30,697,77,937,2.1688587665557857,31.024835205078148,48.57648713385194
38,2014,1,2,14,30,589,72,902,1.9953850507736208,30.319848632812523,55.1181325661695
39,2014,1,2,15,30,424,64,832,1.8692305088043213,28.975518798828148,64.3509185073531
40,2014,1,2,16,30,223,49,682,1.6541736125946045,27.030480957031273,75.28538458460453
41,2014,1,2,17,30,30,17,261,1.3877148628234863,25.519403076171894,87.2757388195549
42,2014,1,2,18,30,0,0,0,1.2453734874725342,24.995965576171894,99.93894201328571
43,2014,1,2,19,30,0,0,0,1.3237680196762085,24.644952392578148,113.03412837621728
44,2014,1,2,20,30,0,0,0,1.5268573760986328,24.202325439453148,126.4169613858745
45,2014,1,2,21,30,0,0,0,1.6784409284591677,23.755761718750023,139.99122055660163
46,2014,1,2,22,30,0,0,0,1.7658205032348633,23.338006591796894,153.68988677055427
47,2014,1,2,23,30,0,0,0,1.8449831008911133,22.936090087890648,167.4625525422363
48,2014,1,3,0,30,0,0,0,1.918858766555786,22.556817626953148,178.71440209351059
49,2014,1,3,1,30,0,0,0,1.7972449064254759,22.258416748046894,164.92319360930588
50,2014,1,3,2,30,0,0,0,1.4205641746520996,22.024499511718773,151.15945010616645
51,2014,1,3,3,30,0,0,0,0.9935188293457032,21.896661376953148,137.4772408244171
52,2014,1,3,4,30,0,0,0,0.599795937538147,22.051843261718773,123.92915550538281
53,2014,1,3,5,30,0,0,0,0.27970528602600103,22.312524414062523,110.58625709129551
54,2014,1,3,6,30,0,0,0,0.1976495236158371,22.466821289062523,97.55178074207257
55,2014,1,3,7,30,61,26,396,0.23079860210418698,22.957940673828148,84.98309335840571
56,2014,1,3,8,30,266,53,733,0.3043161332607269,24.561517333984398,73.14059370187596
57,2014,1,3,9,30,466,66,863,0.5278063416481018,26.641046142578148,62.447383717911755
58,2014,1,3,10,30,623,74,925,0.7926140427589417,28.18660888671877,53.60828408642429
59,2014,1,3,11,30,721,78,955,1.1110444068908691,29.082727050781273,47.67492060856532
60,2014,1,3,12,30,751,79,963,1.5073182582855225,29.240167236328148,45.79629476935776
61,2014,1,3,13,30,709,77,952,1.8242778778076167,28.661187744140648,48.447928222082346
62,2014,1,3,14,30,599,73,917,1.9583451747894287,27.497125244140648,54.976592760266826
63,2014,1,3,15,30,433,64,846,2.0379502773284908,25.852838134765648,64.20642546527822
64,2014,1,3,16,30,228,50,696,2.2781081199646,23.919244384765648,75.14282667162422
65,2014,1,3,17,30,32,18,276,2.617443084716797,22.62191162109377,87.13713751080697
66,2014,1,3,18,30,0,0,0,2.740708827972412,22.176812744140648,99.80489338815727
67,2014,1,3,19,30,0,0,0,2.5058979988098145,22.043603515625023,112.904831809282
68,2014,1,3,20,30,0,0,0,2.1371812820434566,22.030389404296894,126.29238975574057
69,2014,1,3,21,30,0,0,0,1.857591986656189,21.982598876953148,139.87128977321998
70,2014,1,3,22,30,0,0,0,1.6182469129562378,21.891809082031273,153.57445492977527
71,2014,1,3,23,30,0,0,0,1.3909444808959959,21.770867919921894,167.35102652345552
72,2014,1,4,0,30,0,0,0,1.2993600368499756,21.626367187500023,178.797022894597
73,2014,1,4,1,30,0,0,0,1.3749191761016846,21.496697998046894,165.02061842012301
74,2014,1,4,2,30,0,0,0,1.5850672721862793,21.416619873046894,151.2517697205995
75,2014,1,4,3,30,0,0,0,1.7952032089233398,21.364526367187523,137.56325185305383
76,2014,1,4,4,30,0,0,0,1.950415849685669,21.279473876953148,124.00774162376415
77,2014,1,4,5,30,0,0,0,2.177142143249512,21.166467285156273,110.65596547210873
78,2014,1,4,6,30,0,0,0,2.397289037704468,21.065911865234398,97.61057133612542
79,2014,1,4,7,30,28,28,0,2.3348355293273926,21.002648925781273,85.02799639651357
80,2014,1,4,8,30,104,103,3,1.9907984733581543,21.760003662109398,73.16732457301168
81,2014,1,4,9,30,329,192,296,1.677817463874817,23.535607910156273,62.449748769791746
82,2014,1,4,10,30,394,280,192,1.6037635803222656,24.853326416015648,53.57832632758111
83,2014,1,4,11,30,537,302,348,1.7331622838974,25.036859130859398,47.605569126637185
84,2014,1,4,12,30,560,317,348,1.93645977973938,24.767480468750023,45.688153744227044
85,2014,1,4,13,30,393,319,110,2.0238513946533203,24.80501708984377,48.31291069952482
86,2014,1,4,14,30,445,246,345,1.9272500276565552,25.099877929687523,54.82981307348354
87,2014,1,4,15,30,430,64,837,1.8170342445373533,24.509423828125023,64.0579304089211
88,2014,1,4,16,30,171,91,308,1.7883505821228027,23.185601806640648,74.99732974261569
89,2014,1,4,17,30,33,18,278,1.8743000030517576,22.554406738281273,86.99647445694444
90,2014,1,4,18,30,0,0,0,1.9165685176849363,22.434777832031273,99.66946134071222
91,2014,1,4,19,30,0,0,0,1.9533112049102783,22.264367675781273,112.77472114170232
92,2014,1,4,20,30,0,0,0,2.186126232147217,22.107354736328148,126.16747121836771
93,2014,1,4,21,30,0,0,0,2.513180494308472,21.933648681640648,139.7513853076361
94,2014,1,4,22,30,0,0,0,2.765080690383911,21.785180664062523,153.45929626391305
95,2014,1,4,23,30,0,0,0,2.886769294738769,21.701470947265648,167.2396434477203
96,2014,1,5,0,30,0,0,0,2.898412704467773,21.671868896484398,178.86281684204795
97,2014,1,5,1,30,0,0,0,2.9579787254333496,21.622247314453148,165.11524569358969
98,2014,1,5,2,30,0,0,0,3.163275241851806,21.496209716796894,151.34136968637327
99,2014,1,5,3,30,0,0,0,3.380580425262451,21.320916748046894,137.6463160985994
100,2014,1,5,4,30,0,0,0,3.498895168304444,21.164422607421894,124.08305418963846
101,2014,1,5,5,30,0,0,0,3.523035287857056,21.032525634765648,110.72200657199151
102,2014,1,5,6,30,0,0,0,3.4559693336486816,20.951928710937523,97.66523473231376
103,2014,1,5,7,30,27,27,0,3.0688226222991943,21.282342529296894,85.06824806567359
104,2014,1,5,8,30,112,107,16,2.3649463653564453,22.685418701171894,73.18877775810753
105,2014,1,5,9,30,269,206,135,1.657420635223389,24.935998535156273,62.446132917185366
106,2014,1,5,10,30,450,262,316,1.1695704460144043,26.916223144531273,53.54167020798806
107,2014,1,5,11,30,538,303,348,1.0860140323638916,27.413507080078148,47.52899607615803
108,2014,1,5,12,30,505,341,234,1.3090550899505615,26.716760253906273,45.57283039561373
109,2014,1,5,13,30,415,324,136,1.5352990627288818,25.991662597656273,48.171506911926286
110,2014,1,5,14,30,188,185,4,1.6892495155334473,25.286553955078148,54.67788721978122
111,2014,1,5,15,30,208,184,56,1.786712884902954,24.42440185546877,63.905539555990465
112,2014,1,5,16,30,105,98,24,1.7457507848739624,23.606347656250023,74.84900344294724
113,2014,1,5,17,30,4,4,0,1.6305654048919678,23.271447753906273,86.85384487285533
114,2014,1,5,18,30,0,0,0,1.532609224319458,23.22347412109377,99.5327503966633
115,2014,1,5,19,30,0,0,0,1.6002819538116455,23.162377929687523,112.6438918758906
116,2014,1,5,20,30,0,0,0,1.8893637657165527,23.136895751953148,126.04228841322586
117,2014,1,5,21,30,0,0,0,2.1994991302490234,23.086145019531273,139.63157074849985
118,2014,1,5,22,30,0,0,0,2.466761350631714,22.959252929687523,153.34444126437918
119,2014,1,5,23,30,0,0,0,2.726426601409912,22.72078857421877,167.1283494230075
120,2014,1,6,0,30,0,0,0,3.016145944595337,22.349938964843773,178.90685299796596
121,2014,1,6,1,30,0,0,0,3.3581600189208984,21.863214111328148,165.20679863600554
122,2014,1,6,2,30,0,0,0,3.6742682456970215,21.278161621093773,151.42807221100955
123,2014,1,6,3,30,0,0,0,3.909659862518311,20.724969482421894,137.72629396522498
124,2014,1,6,4,30,0,0,0,4.035567760467528,20.335321044921894,124.154977721572
125,2014,1,6,5,30,0,0,0,4.028645515441895,20.122918701171894,110.78428440311363
126,2014,1,6,6,30,0,0,0,3.9245448112487793,20.147882080078148,97.71569324320394
127,2014,1,6,7,30,58,25,384,3.681951284408569,20.764611816406273,85.10377345956584
128,2014,1,6,8,30,261,52,723,3.387847900390625,22.592004394531273,73.20490614715548
129,2014,1,6,9,30,460,65,853,3.1775360107421875,25.199639892578148,62.43651337130522
130,2014,1,6,10,30,618,73,916,2.9168682098388667,27.548242187500023,53.49831634791438
131,2014,1,6,11,30,717,77,947,2.5206892490386963,29.444055175781273,47.44522337075871
