,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,2014,1,1,0,30,0,0,0,0.2762100100517273,23.413751220703148,171.61276181217258
1,2014,1,1,1,30,0,0,0,0.276692807674408,23.270196533203148,157.9485582984705
2,2014,1,1,2,30,0,0,0,0.2744854092597961,23.140832519531273,144.1523444697423
3,2014,1,1,3,30,0,0,0,0.2640660107135773,23.023461914062523,130.4217513820152
4,2014,1,1,4,30,0,0,0,0.25300970673561096,22.927697753906273,116.83250654634486
5,2014,1,1,5,30,0,0,0,0.24534232914447784,22.847833251953148,103.46887582075138
6,2014,1,1,6,30,0,0,0,0.2359178364276886,22.958276367187523,90.44633646846177
7,2014,1,1,7,30,57,57,0,0.22786709666252136,23.435571289062523,77.97137028598968
8,2014,1,1,8,30,293,154,346,0.2372037172317505,24.161859130859398,66.34807344840866
9,2014,1,1,9,30,353,261,166,0.26424455642700195,25.17879638671877,56.12758849573592
10,2014,1,1,10,30,678,97,873,0.2771788835525513,26.124444580078148,48.221022144211595
11,2014,1,1,11,30,744,100,893,0.2652643918991089,26.622613525390648,43.90418388652152
12,2014,1,1,12,30,531,347,257,0.2483219802379608,26.82552490234377,44.24406640549271
13,2014,1,1,13,30,401,314,132,0.2309843599796295,26.790307617187523,49.14405969094181
14,2014,1,1,14,30,287,241,85,0.19840240478515625,26.554498291015648,57.44617433193942
15,2014,1,1,15,30,340,73,710,0.16046154499053955,26.051232910156273,67.90921192968078
16,2014,1,1,16,30,136,44,512,0.15330839157104492,25.265771484375023,79.67987995025389
17,2014,1,1,17,30,0,0,0,0.18584129214286804,24.484857177734398,92.25272098289636
18,2014,1,1,18,30,0,0,0,0.22431635856628415,24.069451904296894,105.32982977097765
19,2014,1,1,19,30,0,0,0,0.21417570114135745,24.057397460937523,118.73380954331176
20,2014,1,1,20,30,0,0,0,0.18829962611198425,23.989038085937523,132.3507223462606
21,2014,1,1,21,30,0,0,0,0.1907554566860199,23.722436523437523,146.09987972108797
22,2014,1,1,22,30,0,0,0,0.19391030073165894,23.488458251953148,159.90460384523848
23,2014,1,1,23,30,0,0,0,0.19106833636760712,23.30965576171877,173.49609140940518
24,2014,1,2,0,30,0,0,0,0.18709738552570346,23.20052490234377,171.73971339560947
25,2014,1,2,1,30,0,0,0,0.18372884392738345,23.157189941406273,158.05911415275915
26,2014,1,2,2,30,0,0,0,0.16338127851486206,23.139642333984398,144.2543733733514
27,2014,1,2,3,30,0,0,0,0.1050998717546463,23.073724365234398,130.5162971518375
28,2014,1,2,4,30,0,0,0,0.06126079335808754,22.995874023437523,116.91917456639156
29,2014,1,2,5,30,0,0,0,0.049473799765110016,22.931115722656273,103.54646619951812
30,2014,1,2,6,30,0,0,0,0.028575213626027107,22.950677490234398,90.5126853405906
31,2014,1,2,7,30,68,68,0,0.007920862175524235,23.254205322265648,78.02347432125543
32,2014,1,2,8,30,213,172,103,0.0123728159815073,23.828790283203148,66.38084710459827
33,2014,1,2,9,30,190,185,8,0.050354015082120895,24.943383789062523,56.13368746742512
34,2014,1,2,10,30,244,235,14,0.08614341914653778,26.050653076171894,48.19123729103179
35,2014,1,2,11,30,122,122,0,0.08545909821987152,26.570977783203148,43.83215097619826
36,2014,1,2,12,30,156,156,0,0.061917297542095184,26.757012939453148,44.1347774906145
37,2014,1,2,13,30,206,202,5,0.04910099133849144,26.656457519531273,49.01279199892872
38,2014,1,2,14,30,253,228,46,0.06625234335660933,26.325708007812523,57.30681526216904
39,2014,1,2,15,30,95,95,0,0.08782580494880676,25.619165039062523,67.76938946203552
40,2014,1,2,16,30,65,65,0,0.11795787513256073,24.600030517578148,79.5429142919388
41,2014,1,2,17,30,0,0,0,0.16899363696575165,23.74422607421877,92.11989738508754
42,2014,1,2,18,30,0,0,0,0.21658261120319366,23.339318847656273,105.2016775492346
43,2014,1,2,19,30,0,0,0,0.2497738003730774,23.190301513671894,118.61063002796291
44,2014,1,2,20,30,0,0,0,0.2771684527397156,22.995233154296894,132.23292452601007
45,2014,1,2,21,30,0,0,0,0.2973654568195343,22.66170654296877,145.98840208274783
46,2014,1,2,22,30,0,0,0,0.3045092523097992,22.370874023437523,159.8024739369454
47,2014,1,2,23,30,0,0,0,0.3040746748447418,22.186700439453148,173.42815789635918
48,2014,1,3,0,30,0,0,0,0.29780274629592896,22.002984619140648,171.86711781854657
49,2014,1,3,1,30,0,0,0,0.295538067817688,21.826379394531273,158.168393432559
50,2014,1,3,2,30,0,0,0,0.2961483895778656,21.699304199218773,144.35450188997788
51,2014,1,3,3,30,0,0,0,0.2904614210128784,21.605157470703148,130.608445871963
52,2014,1,3,4,30,0,0,0,0.2859259843826294,21.539392089843773,117.00296278823795
53,2014,1,3,5,30,0,0,0,0.29390770196914673,21.508020019531273,103.62066732144136
54,2014,1,3,6,30,0,0,0,0.3141865432262421,21.629632568359398,90.57515107114132
55,2014,1,3,7,30,157,53,501,0.34282034635543823,21.972558593750023,78.07098389825205
56,2014,1,3,8,30,363,75,719,0.3772924542427063,22.60555419921877,66.40828887744209
57,2014,1,3,9,30,252,231,39,0.4325723052024841,23.319146728515648,56.133636375083505
58,2014,1,3,10,30,673,96,865,0.5116879940032959,23.821008300781273,48.15452483146722
59,2014,1,3,11,30,436,354,113,0.5863537788391113,23.947473144531273,43.75277895753505
60,2014,1,3,12,30,41,41,0,0.6042031049728394,23.736962890625023,44.01851795062851
61,2014,1,3,13,30,255,244,17,0.5937693119049072,23.301782226562523,48.8756541194966
62,2014,1,3,14,30,298,245,97,0.5976917743682861,22.690393066406273,57.1629136138781
63,2014,1,3,15,30,14,14,0,0.6008728742599487,21.851342773437523,67.62622436825313
64,2014,1,3,16,30,32,32,0,0.6102206707000732,20.952691650390648,79.40359324811924
65,2014,1,3,17,30,0,0,0,0.6150639057159424,20.389215087890648,91.98552046276849
66,2014,1,3,18,30,0,0,0,0.6045968532562256,20.074884033203148,105.07263608878901
67,2014,1,3,19,30,0,0,0,0.5852280855178833,19.881066894531273,118.4871291686345
68,2014,1,3,20,30,0,0,0,0.5632960796356201,19.749536132812523,132.11531072631522
69,2014,1,3,21,30,0,0,0,0.5411139130592346,19.612756347656273,145.87758131720463
70,2014,1,3,22,30,0,0,0,0.5185879468917847,19.471826171875023,159.701473110452
