,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,2014,1,1,0,30,0,0,0,2.304959774017334,6.650781250000023,175.20715744165489
1,2014,1,1,1,30,0,0,0,2.1193885803222656,6.413140869140648,170.25464085106418
2,2014,1,1,2,30,0,0,0,1.8369656801223757,6.228784179687523,156.49897025197984
3,2014,1,1,3,30,0,0,0,1.5247856378555298,6.087854003906273,142.7133611160616
4,2014,1,1,4,30,0,0,0,1.3130688667297363,6.062402343750023,129.01485742378904
5,2014,1,1,5,30,0,0,0,1.2022292613983154,6.123132324218773,115.47279240889983
6,2014,1,1,6,30,0,0,0,1.1695775985717771,6.257043457031273,102.17370928246237
7,2014,1,1,7,30,0,0,0,1.1258760690689087,6.968804931640648,89.24189664651236
8,2014,1,1,8,30,114,91,103,0.9390888214111328,8.686730957031273,76.89071672552191
9,2014,1,1,9,30,376,112,635,0.5322974920272827,11.4062438964844,65.45127970498112
10,2014,1,1,10,30,374,283,160,0.6143831014633179,14.00029907226565,55.50646375094989
11,2014,1,1,11,30,554,326,340,1.1702520847320557,15.467004394531275,48.00453941943197
12,2014,1,1,12,30,440,368,99,1.5173829793930054,16.170037841796898,44.21384579890621
13,2014,1,1,13,30,567,359,295,1.7066562175750732,16.447686767578148,45.083453109461615
14,2014,1,1,14,30,326,292,53,1.7451331615447998,16.368249511718773,50.372149976534274
15,2014,1,1,15,30,464,170,569,1.6569070816040041,15.786645507812526,58.89836375364934
16,2014,1,1,16,30,311,88,637,1.423622488975525,14.782250976562526,69.475322510179
17,2014,1,1,17,30,99,49,327,1.0996654033660889,13.641931152343775,81.29983132519388
18,2014,1,1,18,30,0,0,0,0.7561455965042114,12.843774414062526,93.89555839836632
19,2014,1,1,19,30,0,0,0,0.39157989621162415,12.48003540039065,106.97925503122488
20,2014,1,1,20,30,0,0,0,0.15948878228664398,12.184594726562526,120.38125047693936
21,2014,1,1,21,30,0,0,0,0.19759882986545566,11.88628540039065,133.9920095485081
22,2014,1,1,22,30,0,0,0,0.406834602355957,11.62090454101565,147.73449774605405
23,2014,1,1,23,30,0,0,0,0.6782854795455933,11.426171875000026,161.5387974931951
24,2014,1,2,0,30,0,0,0,0.9823280572891236,11.22344360351565,175.14137336787303
25,2014,1,2,1,30,0,0,0,1.308499813079834,10.985314941406275,170.375282482511
26,2014,1,2,2,30,0,0,0,1.6408170461654663,10.757165527343775,156.60645511139313
27,2014,1,2,3,30,0,0,0,1.9338003396987915,10.425500488281275,142.8130697827891
28,2014,1,2,4,30,0,0,0,2.163973569869995,9.94939575195315,129.10730208161138
29,2014,1,2,5,30,0,0,0,2.360907077789306,9.533349609375025,115.5573548501534
30,2014,1,2,6,30,0,0,0,2.555804252624512,9.443078613281275,102.24903409946177
31,2014,1,2,7,30,0,0,0,2.6491503715515137,10.277673339843775,89.30571585511964
32,2014,1,2,8,30,197,52,641,2.868114948272705,12.274255371093775,76.93973319925975
33,2014,1,2,9,30,417,68,840,3.2876362800598145,14.538781738281275,65.48022501806028
34,2014,1,2,10,30,604,78,929,3.487237930297852,15.896813964843775,55.50779813667604
35,2014,1,2,11,30,735,84,972,3.476279735565185,16.322473144531273,47.9692435809727
36,2014,1,2,12,30,796,86,989,3.488575935363769,16.289331054687526,44.1366839045362
37,2014,1,2,13,30,784,85,988,3.634686946868897,15.81353149414065,44.97085906382453
38,2014,1,2,14,30,699,81,967,3.92773962020874,14.9516540527344,50.239455931087505
39,2014,1,2,15,30,550,73,919,4.301259517669679,13.791955566406275,58.7585995650816
40,2014,1,2,16,30,351,59,826,4.663076400756836,12.413232421875026,69.33547910065835
41,2014,1,2,17,30,132,24,706,4.975442886352539,10.877587890625025,81.16294129942273
42,2014,1,2,18,30,0,0,0,5.1683783531188965,9.496484375000025,93.76278681851336
43,2014,1,2,19,30,0,0,0,5.243216037750244,8.504144287109398,106.85108110281344
44,2014,1,2,20,30,0,0,0,5.3871917724609375,7.723168945312523,120.2579347686442
45,2014,1,2,21,30,0,0,0,5.5717430114746085,6.924371337890648,133.87390100046932
46,2014,1,2,22,30,0,0,0,5.602029323577881,6.090264892578148,147.62241335908854
47,2014,1,2,23,30,0,0,0,5.421774864196777,5.273339843750024,161.43549835095766
48,2014,1,3,0,30,0,0,0,5.17015552520752,4.483972167968774,175.0763904523359
49,2014,1,3,1,30,0,0,0,4.9238853454589835,3.7564636230468977,170.49545692013524
50,2014,1,3,2,30,0,0,0,4.58278751373291,3.1683288574218977,156.7123828476969
51,2014,1,3,3,30,0,0,0,4.205944538116455,2.7222839355468977,142.9106977044277
52,2014,1,3,4,30,0,0,0,3.912246465682984,2.3203979492187727,129.19720501492588
53,2014,1,3,5,30,0,0,0,3.6841788291931152,1.9335571289062727,115.63890804001714
54,2014,1,3,6,30,0,0,0,3.458441257476806,1.7115112304687727,102.32084565351441
55,2014,1,3,7,30,0,0,0,3.1756982803344727,2.6328063964843977,89.36546033213119
56,2014,1,3,8,30,200,52,655,2.8444297313690186,5.086755371093774,76.9840269554594
