,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,2014,1,1,0,30,0,0,0,2.1790220737457275,9.471520996093775,174.62744988130646
1,2014,1,1,1,30,0,0,0,2.104015827178955,9.063073730468775,170.87056522309118
2,2014,1,1,2,30,0,0,0,1.897287368774414,8.738793945312523,157.12493579597063
3,2014,1,1,3,30,0,0,0,1.5711965560913086,8.519921875000023,143.33713369252786
4,2014,1,1,4,30,0,0,0,1.3306114673614502,8.408166503906273,129.63319889936108
5,2014,1,1,5,30,0,0,0,1.196933031082153,8.366113281250023,116.08237041584906
6,2014,1,1,6,30,0,0,0,1.104600191116333,8.428399658203148,102.76990040560469
7,2014,1,1,7,30,0,0,0,0.9512671232223512,9.1567321777344,89.81699693497593
8,2014,1,1,8,30,166,63,474,0.6435927748680115,11.343530273437526,77.43431517800947
9,2014,1,1,9,30,355,123,570,0.6830458641052246,14.0383239746094,65.94314677323551
10,2014,1,1,10,30,481,230,448,1.1618986129760742,16.108056640625026,55.9131464297229
11,2014,1,1,11,30,290,271,28,1.5480200052261353,17.434106445312526,48.27418940139677
12,2014,1,1,12,30,514,379,188,1.7937912940979004,18.262628173828148,44.28832316013852
13,2014,1,1,13,30,445,365,113,1.9692240953445437,18.804803466796894,44.94144982339185
14,2014,1,1,14,30,304,279,39,2.0635652542114262,18.678002929687523,50.052005340842406
15,2014,1,1,15,30,185,180,9,2.035806179046631,17.737603759765648,58.459591516145494
16,2014,1,1,16,30,160,147,35,1.839845061302185,16.265069580078148,68.96392735070697
17,2014,1,1,17,30,135,29,662,1.501412272453308,14.844018554687526,80.74419268936147
18,2014,1,1,18,30,0,0,0,1.1314234733581543,13.991479492187526,93.31215038919926
19,2014,1,1,19,30,0,0,0,0.76664137840271,13.541894531250026,106.3779908648335
20,2014,1,1,20,30,0,0,0,0.48144385218620295,13.1523376464844,119.76827062270272
21,2014,1,1,21,30,0,0,0,0.29740631580352783,12.8842712402344,133.37140596185512
22,2014,1,1,22,30,0,0,0,0.17767290771007538,12.579125976562526,147.10937081717987
23,2014,1,1,23,30,0,0,0,0.2588401436805725,12.142602539062526,160.91285269375965
24,2014,1,2,0,30,0,0,0,0.5532960891723633,11.706262207031275,174.5557668787128
25,2014,1,2,1,30,0,0,0,0.9377380609512328,11.413659667968775,170.9922794228647
26,2014,1,2,2,30,0,0,0,1.3410948514938354,11.2397399902344,157.2328218750504
27,2014,1,2,3,30,0,0,0,1.7009847164154053,10.85369262695315,143.43716749755873
28,2014,1,2,4,30,0,0,0,1.996041178703308,10.284570312500025,129.7259757435056
29,2014,1,2,5,30,0,0,0,2.241993904113769,9.821923828125025,116.16730842020272
30,2014,1,2,6,30,0,0,0,2.4641127586364746,9.65361938476565,102.84567782476142
31,2014,1,2,7,30,0,0,0,2.5488412380218506,10.527124023437525,89.88137384905413
32,2014,1,2,8,30,185,51,618,2.68563175201416,12.6257263183594,77.48409317511863
33,2014,1,2,9,30,406,69,827,3.035248279571533,14.99273071289065,65.97313660553692
34,2014,1,2,10,30,594,79,919,3.1586756706237797,16.631951904296898,55.915914980044725
35,2014,1,2,11,30,727,85,964,3.0095181465148926,17.307489013671898,48.240715311578676
36,2014,1,2,12,30,438,367,98,2.8734166622161865,17.383874511718773,44.213009890757675
37,2014,1,2,13,30,574,357,306,2.8446292877197266,17.017480468750026,44.830139849807345
38,2014,1,2,14,30,702,83,962,2.9854724407196045,16.374108886718773,49.91988300374133
39,2014,1,2,15,30,440,214,431,3.321730375289917,15.51104125976565,58.319947494351304
40,2014,1,2,16,30,231,160,195,3.818807363510132,14.3354431152344,68.82399530422185
41,2014,1,2,17,30,141,29,686,4.450331687927246,12.85442504882815,80.60712919031604
42,2014,1,2,18,30,0,0,0,4.990821838378906,11.411218261718775,93.17917539786755
43,2014,1,2,19,30,0,0,0,5.256624698638916,10.21648559570315,106.24960071031691
