,Unnamed: 0,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,0,2014,1,1,0,30,0,0,0,1.5334299802780151,5.685510253906273,167.87010974862116
1,1,2014,1,1,1,30,0,0,0,2.189889907836914,5.272393798828149,171.58682630442837
2,2,2014,1,1,2,30,0,0,0,2.77124285697937,4.873468017578149,161.25043474235622
3,3,2014,1,1,3,30,0,0,0,3.2092604637146,4.443536376953149,148.6089197300945
4,4,2014,1,1,4,30,0,0,0,3.502835750579834,3.9806762695312727,135.69948422614402
5,5,2014,1,1,5,30,0,0,0,3.7105178833007812,3.537652587890648,122.85308938058745
6,6,2014,1,1,6,30,0,0,0,3.8283748626708975,3.1794677734375227,110.2321746237219
7,7,2014,1,1,7,30,0,0,0,3.816934823989868,3.5279174804687727,97.99530914360157
8,8,2014,1,1,8,30,47,20,424,3.632513046264648,6.026788330078148,86.34976394372403
9,9,2014,1,1,9,30,241,44,789,3.1896877288818364,9.879113769531275,75.60764465365851
10,10,2014,1,1,10,30,426,56,918,2.994377613067627,13.700158691406276,66.2298012130351
11,11,2014,1,1,11,30,568,63,977,3.1351101398468018,16.745324707031273,58.891935342765805
12,12,2014,1,1,12,30,650,66,1004,3.1446616649627686,18.43273315429689,54.43849274502457
13,13,2014,1,1,13,30,665,67,1008,3.0460693836212163,19.225762939453148,53.600283016090756
14,14,2014,1,1,14,30,612,65,992,2.899821281433105,19.19323120117189,56.53951962034164
15,15,2014,1,1,15,30,495,59,949,2.725369453430176,18.299371337890648,62.72380793819487
16,16,2014,1,1,16,30,326,50,859,2.454030752182007,16.138970947265648,71.30622100725721
17,17,2014,1,1,17,30,128,34,641,2.1498260498046875,13.186212158203151,81.52148664419038
18,18,2014,1,1,18,30,0,0,0,1.9186846017837524,11.200494384765651,92.81870905207369
19,19,2014,1,1,19,30,0,0,0,1.7807056903839111,10.219628906250025,104.82719514662554
20,20,2014,1,1,20,30,0,0,0,1.834762930870056,9.2916198730469,117.3020629891069
21,21,2014,1,1,21,30,0,0,0,2.0493414402008057,8.380334472656273,130.067832698063
22,22,2014,1,1,22,30,0,0,0,2.3032498359680176,7.494287109375023,142.97175279613103
23,23,2014,1,1,23,30,0,0,0,2.525080442428589,6.671166992187523,155.79431855174658
24,24,2014,1,2,0,30,0,0,0,2.6007022857666016,5.956872558593773,167.73231057916212
25,25,2014,1,2,1,30,0,0,0,2.4976959228515625,5.335778808593774,171.55583523592722
26,26,2014,1,2,2,30,0,0,0,2.417711973190308,4.779412841796899,161.30517102274416
27,27,2014,1,2,3,30,0,0,0,2.5310251712799072,4.228997802734399,148.67750511658937
28,28,2014,1,2,4,30,0,0,0,2.8070712089538574,3.627740478515648,135.76906155362798
29,29,2014,1,2,5,30,0,0,0,3.2005038261413574,3.0124450683593977,122.91894163441229
30,30,2014,1,2,6,30,0,0,0,3.613481044769287,2.4224792480468977,110.2912549885327
31,31,2014,1,2,7,30,0,0,0,3.9365758895874015,2.4134460449218977,98.04471383345077
32,32,2014,1,2,8,30,48,20,432,3.998183727264404,4.152368164062524,86.38603152191791
33,33,2014,1,2,9,30,243,45,800,3.9521574974060063,7.288507080078148,75.62643363488837
34,34,2014,1,2,10,30,431,56,928,4.104010105133057,10.576379394531275,66.22552396340258
35,35,2014,1,2,11,30,573,63,986,4.248867988586427,13.462518310546901,58.85850360330284
36,36,2014,1,2,12,30,656,66,1012,4.232313632965088,15.460137939453151,54.371807625333894
37,37,2014,1,2,13,30,671,67,1016,4.180253982543944,16.452905273437526,53.502091683398454
38,38,2014,1,2,14,30,618,65,999,4.073390007019043,16.590905761718773,56.418124815921715
39,39,2014,1,2,15,30,500,60,956,3.914759874343872,15.884057617187526,62.58942120234593
40,40,2014,1,2,16,30,330,51,865,3.826962471008301,14.020715332031276,71.1665502353124
41,41,2014,1,2,17,30,131,34,648,3.9627864360809326,11.172387695312525,81.38096974328634
42,42,2014,1,2,18,30,0,0,0,4.1718034744262695,8.955102539062525,92.6794882932538
43,43,2014,1,2,19,30,0,0,0,4.181072235107422,7.720666503906273,104.69011971373722
44,44,2014,1,2,20,30,0,0,0,4.158483028411865,6.647088623046898,117.16721767055068
45,45,2014,1,2,21,30,0,0,0,4.231348991394043,5.711907958984398,129.93471549810207
46,46,2014,1,2,22,30,0,0,0,4.2838783264160165,4.862390136718774,142.83907544077897
47,47,2014,1,2,23,30,0,0,0,4.250291824340819,4.088586425781274,155.65915066051375
48,48,2014,1,3,0,30,0,0,0,4.165404319763184,3.4399047851562727,167.59054088542783
49,49,2014,1,3,1,30,0,0,0,4.061293601989746,2.9388366699218977,171.51538717785553
50,50,2014,1,3,2,30,0,0,0,3.9275505542755127,2.5576416015625227,161.35444718633272
51,51,2014,1,3,3,30,0,0,0,3.7930083274841313,2.2522827148437727,148.74178917318085
52,52,2014,1,3,4,30,0,0,0,3.7164306640625,1.9871765136718973,135.83456753072718
53,53,2014,1,3,5,30,0,0,0,3.674084186553955,1.7801147460937727,122.98062362610256
54,54,2014,1,3,6,30,0,0,0,3.616844415664673,1.6909423828125227,110.34589515653849
55,55,2014,1,3,7,30,0,0,0,3.5360302925109863,2.3737426757812727,98.08928900522724
56,56,2014,1,3,8,30,46,20,418,3.3288450241088867,5.151544189453149,86.41702220563634
57,57,2014,1,3,9,30,240,44,788,2.806448459625244,9.428430175781275,75.63934462313723
58,58,2014,1,3,10,30,427,56,918,2.3098106384277344,14.180902099609401,66.21474402331324
59,59,2014,1,3,11,30,569,63,979,2.4084248542785645,18.38439331054689,58.81799838047832
60,60,2014,1,3,12,30,653,66,1005,2.8128252029418945,20.703607177734398,54.29772605641344
61,61,2014,1,3,13,30,668,66,1009,3.076848030090332,21.62633666992189,53.396657287008715
62,62,2014,1,3,14,30,615,64,992,3.293233633041382,21.654443359375023,56.29016529481509
63,63,2014,1,3,15,30,498,59,948,3.5297904014587402,20.721368408203148,62.44945621670638
64,64,2014,1,3,16,30,329,50,858,3.444287300109864,18.463525390625023,71.02232726710884
65,65,2014,1,3,17,30,132,34,642,3.2369117736816406,15.400781250000026,81.23682449320776
66,66,2014,1,3,18,30,0,0,0,3.3456907272338867,13.313134765625026,92.5373636532098
67,67,2014,1,3,19,30,0,0,0,3.696876049041748,12.182092285156276,104.55073659211651
68,68,2014,1,3,20,30,0,0,0,4.107946395874023,11.027764892578151,117.03051073734457
69,69,2014,1,3,21,30,0,0,0,4.445974826812744,9.915124511718775,129.80001982564855
70,70,2014,1,3,22,30,0,0,0,4.724395751953125,8.9777770996094,142.7048743908231
71,71,2014,1,3,23,30,0,0,0,4.884499549865723,8.215264892578148,155.52205218998
72,72,2014,1,4,0,30,0,0,0,4.942319869995117,7.609429931640648,167.4449016159078
73,73,2014,1,4,1,30,0,0,0,4.940293312072754,7.160058593750023,171.46541280863937
74,74,2014,1,4,2,30,0,0,0,4.895794868469238,6.874536132812523,161.39806320463754
75,75,2014,1,4,3,30,0,0,0,4.905887126922607,6.778985595703148,148.80161993235382
76,76,2014,1,4,4,30,0,0,0,5.041029930114746,6.812829589843773,135.89587758397442
77,77,2014,1,4,5,30,0,0,0,5.195505142211914,6.883905029296898,123.03803027008959
78,78,2014,1,4,6,30,0,0,0,5.255983352661133,7.028466796875023,110.39600688028132
79,79,2014,1,4,7,30,0,0,0,5.22846794128418,7.614678955078148,98.12896290263063
80,80,2014,1,4,8,30,19,19,0,5.186803340911865,9.2058044433594,86.44265321713353
81,81,2014,1,4,9,30,114,99,61,5.128303527832031,11.517205810546901,75.64632655678787
82,82,2014,1,4,10,30,224,180,110,5.240578651428223,13.794824218750026,66.1974291685215
83,83,2014,1,4,11,30,287,240,90,5.720672607421875,15.684014892578151,58.77040901932209
84,84,2014,1,4,12,30,486,252,400,6.247660636901856,16.820764160156273,54.21625902125506
85,85,2014,1,4,13,30,419,295,208,6.599764823913574,17.363824462890648,53.284011676108534
86,86,2014,1,4,14,30,290,253,65,6.890841007232666,17.558526611328148,56.1556934496264
87,87,2014,1,4,15,30,94,94,0,7.037101268768311,16.934075927734398,62.30398134281179
88,88,2014,1,4,16,30,92,92,0,6.833893775939941,15.342156982421901,70.87362612830087
89,89,2014,1,4,17,30,49,49,0,6.603983879089356,13.499291992187526,81.08910503601486
90,90,2014,1,4,18,30,0,0,0,6.575918674468994,12.203790283203151,92.39244290521914
91,91,2014,1,4,19,30,0,0,0,6.5237464904785165,11.451989746093776,104.40915097769926
92,92,2014,1,4,20,30,0,0,0,6.452647686004639,10.867730712890651,116.89204192005545
93,93,2014,1,4,21,30,0,0,0,6.379507064819336,10.328149414062525,129.66383734784404
94,94,2014,1,4,22,30,0,0,0,6.274793148040772,9.75603637695315,142.56923053138763
95,95,2014,1,4,23,30,0,0,0,6.217822074890138,9.13091430664065,155.38309201741222
96,96,2014,1,5,0,30,0,0,0,6.123881340026856,8.562890625000023,167.29548484600622
97,97,2014,1,5,1,30,0,0,0,5.871856689453125,8.166284179687523,171.40586648158182
98,98,2014,1,5,2,30,0,0,0,5.520212650299072,7.890069580078148,161.43581936133882
99,99,2014,1,5,3,30,0,0,0,5.133746147155762,7.568383789062523,148.85684560342872
100,100,2014,1,5,4,30,0,0,0,4.7557268142700195,7.111352539062523,135.95286826348908
101,101,2014,1,5,5,30,0,0,0,4.3737449645996085,6.571649169921898,123.09105839258885
102,102,2014,1,5,6,30,0,0,0,3.953499794006348,6.002008056640648,110.44150445388054
103,103,2014,1,5,7,30,0,0,0,3.4628281593322754,5.827081298828148,98.16366681332948
104,104,2014,1,5,8,30,20,20,0,2.791666507720948,7.000604248046898,86.46281138838768
105,105,2014,1,5,9,30,88,88,1,2.323930263519287,9.538354492187525,75.64733645004749
106,106,2014,1,5,10,30,287,170,291,2.324537754058838,12.169244384765651,66.17356983711366
107,107,2014,1,5,11,30,475,152,622,2.343496561050415,13.991448974609401,58.7157497971983
108,108,2014,1,5,12,30,512,224,491,2.1410281658172607,14.990441894531276,54.12744086661925
109,109,2014,1,5,13,30,520,239,469,1.8785731792449951,15.338250732421901,53.16420950682166
110,110,2014,1,5,14,30,456,240,386,1.766214370727539,15.064233398437526,56.014785971863105
111,111,2014,1,5,15,30,379,182,421,1.75850510597229,14.154473876953151,62.15309401822986
112,112,2014,1,5,16,30,220,134,258,1.8142151832580569,12.415551757812526,70.72055969998509
113,113,2014,1,5,17,30,66,59,49,2.100909471511841,9.9009948730469,80.9379348163552
114,114,2014,1,5,18,30,0,0,0,2.4275543689727783,7.769677734375023,92.2448340287743
115,115,2014,1,5,19,30,0,0,0,2.623852729797364,6.441125488281273,104.26546737896193
116,116,2014,1,5,20,30,0,0,0,2.8084394931793213,5.419274902343774,116.75190934766772
117,117,2014,1,5,21,30,0,0,0,2.9856891632080083,4.624353027343774,129.52625714348116
118,118,2014,1,5,22,30,0,0,0,3.1578664779663086,3.940606689453148,142.43222097529562
119,119,2014,1,5,23,30,0,0,0,3.305915355682373,3.3483520507812727,155.24233356746674
120,120,2014,1,6,0,30,0,0,0,3.4210419654846187,2.835504150390648,167.14237410976153
121,121,2014,1,6,1,30,0,0,0,3.4877300262451167,2.3188415527343977,171.33672637371006
122,122,2014,1,6,2,30,0,0,0,3.483829975128174,1.7681518554687727,161.46751709874894
123,123,2014,1,6,3,30,0,0,0,3.4333100318908687,1.1776672363281475,148.9073149579476
