,Unnamed: 0,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,0,2014,1,1,0,30,0,0,0,4.37883996963501,17.196008300781273,174.18464091052658
1,1,2014,1,1,1,30,0,0,0,4.347795486450194,16.927514648437526,163.16485907718848
2,2,2014,1,1,2,30,0,0,0,4.2565088272094735,16.720025634765648,149.5688925548879
3,3,2014,1,1,3,30,0,0,0,4.089126586914063,16.602624511718773,135.77474262913594
4,4,2014,1,1,4,30,0,0,0,3.904994010925293,16.538140869140648,122.01559768821964
5,5,2014,1,1,5,30,0,0,0,3.7328133583068848,16.505151367187526,108.39551394676826
6,6,2014,1,1,6,30,0,0,0,3.547029972076416,16.756158447265648,95.01912665807218
7,7,2014,1,1,7,30,90,46,319,3.3040213584899902,17.670678710937523,82.03343076478033
8,8,2014,1,1,8,30,91,91,0,3.2141671180725098,19.083154296875023,69.68183131247893
9,9,2014,1,1,9,30,298,240,110,3.388195037841797,20.458581542968773,58.3820467633475
10,10,2014,1,1,10,30,433,322,169,3.5395376682281494,21.435876464843773,48.883585926311945
11,11,2014,1,1,11,30,158,157,0,3.582770824432373,22.02794799804689,42.4246846898023
12,12,2014,1,1,12,30,221,215,7,3.5854744911193848,22.434014892578148,40.493088435065104
13,13,2014,1,1,13,30,257,248,13,3.5572116374969482,22.617578125000023,43.69498302663434
14,14,2014,1,1,14,30,240,230,15,3.507389545440674,22.444268798828148,51.071958452681685
15,15,2014,1,1,15,30,263,214,100,3.359425544738768,21.972100830078148,61.126330466499745
16,16,2014,1,1,16,30,247,77,571,3.0931882858276367,21.186578369140648,72.74991535638301
17,17,2014,1,1,17,30,64,49,187,2.813891887664795,20.218591308593773,85.29437687112677
18,18,2014,1,1,18,30,0,0,0,2.5964040756225586,19.413140869140648,98.40061485535028
19,19,2014,1,1,19,30,0,0,0,2.4087450504302983,18.838891601562523,111.8535369986688
20,20,2014,1,1,20,30,0,0,0,2.2049007415771484,18.41100463867189,125.52187180309627
21,21,2014,1,1,21,30,0,0,0,2.0095739364624023,18.066217041015648,139.30644916047206
22,22,2014,1,1,22,30,0,0,0,1.8769950866699217,17.754479980468773,153.09352880626582
23,23,2014,1,1,23,30,0,0,0,1.8192460536956787,17.529077148437526,166.53967446203688
24,24,2014,1,2,0,30,0,0,0,1.8249993324279783,17.435845947265648,174.30046169232128
25,25,2014,1,2,1,30,0,0,0,1.8755974769592283,17.392877197265648,163.2921196210227
26,26,2014,1,2,2,30,0,0,0,1.928072929382324,17.344323730468773,149.68291798077342
27,27,2014,1,2,3,30,0,0,0,1.9554526805877688,17.262628173828148,135.87947348888764
28,28,2014,1,2,4,30,0,0,0,1.9853935241699217,17.247155761718773,122.1119248396459
29,29,2014,1,2,5,30,0,0,0,2.028552532196045,17.323022460937526,108.48302619902724
30,30,2014,1,2,6,30,0,0,0,2.0777907371521,17.498590087890648,95.0964656894986
31,31,2014,1,2,7,30,89,45,319,2.14390230178833,17.989434814453148,82.09813775876295
32,32,2014,1,2,8,30,54,54,0,2.350025653839112,18.891778564453148,69.72988971457713
33,33,2014,1,2,9,30,91,91,0,2.792431354522705,20.226159667968773,58.40703516117138
34,34,2014,1,2,10,30,139,139,0,3.2949419021606445,21.474389648437523,48.8760765776293
35,35,2014,1,2,11,30,222,216,9,3.6898784637451167,22.274713134765648,42.37441517676413
36,36,2014,1,2,12,30,308,291,22,4.009958744049071,22.757073974609398,40.398283577701456
37,37,2014,1,2,13,30,362,324,51,4.302536010742188,22.921899414062523,43.5695028947064
38,38,2014,1,2,14,30,32,32,0,4.53157901763916,22.856744384765648,50.93373144206921
39,39,2014,1,2,15,30,135,135,0,4.6489129066467285,22.462365722656273,60.986226617199755
40,40,2014,1,2,16,30,117,114,10,4.796347141265869,21.677301025390648,72.61261021257428
41,41,2014,1,2,17,30,21,21,0,5.001023292541504,20.868402099609398,85.16166271364195
42,42,2014,1,2,18,30,0,0,0,5.129261016845703,20.401361083984398,98.27312415588553
43,43,2014,1,2,19,30,0,0,0,5.187112808227539,20.221520996093773,111.73175454845196
44,44,2014,1,2,20,30,0,0,0,5.204745769500732,20.167382812500023,125.40645986938408
45,45,2014,1,2,21,30,0,0,0,5.2351789474487305,20.193078613281273,139.19886035055015
46,46,2014,1,2,22,30,0,0,0,5.350234508514403,20.277001953125023,152.99779260148568
47,47,2014,1,2,23,30,0,0,0,5.588780403137207,20.29601440429689,166.47385058162942
48,48,2014,1,3,0,30,0,0,0,5.9096269607543945,20.11217651367189,174.42210166882091
49,49,2014,1,3,1,30,0,0,0,6.185379981994629,19.732415771484398,163.42009278105203
